multi_target_guides	single_mismatch_guides	pam_distal_single_mismatch_guides	pam_distal_double_mismatch_guides	guides_not_target_anywhere	guides_not_target_exon
sgSKA3_2	sgKDM3B_3	NA	NA	NA	NA
sgSKA3_3	sgKDM4D_3	NA	NA	NA	NA
sgSKA3_4	sgKDM4D_4	NA	NA	NA	NA
sgSKP1_3	sgKDM4E_4	NA	NA	NA	NA
sgSLC25A33_1	sgKDM5B_4	NA	NA	NA	NA
sgSLC25A33_3	sgKDM5D_1	NA	NA	NA	NA
sgSLC25A51_1	sgKDM6A_1	NA	NA	NA	NA
sgSLC25A51_4	sgKHDC1L_2	NA	NA	NA	NA
sgSLC25A52_1	sgKHDC1L_4	NA	NA	NA	NA
sgSLC25A6_1	sgKHDC1_4	NA	NA	NA	NA
sgSLC25A6_2	sgKIAA0196_1	NA	NA	NA	NA
sgSLC25A6_3	sgKIAA0391_1	NA	NA	NA	NA
sgSLC25A6_4	sgKIAA0556_3	NA	NA	NA	NA
sgSLC35E2B_3	sgKIAA0586_3	NA	NA	NA	NA
sgSLC35E2_1	sgKIAA0895L_2	NA	NA	NA	NA
sgSLC35E2_3	sgKIAA0895_1	NA	NA	NA	NA
sgSLC35E2_4	sgKIAA1033_4	NA	NA	NA	NA
sgSLC35G5_1	sgKIAA1191_2	NA	NA	NA	NA
sgSLC35G6_2	sgKIAA1191_4	NA	NA	NA	NA
sgSLIT2_1	sgKIAA1328_4	NA	NA	NA	NA
sgSLMO2_1	sgKIAA1456_1	NA	NA	NA	NA
sgSLX1A_1	sgKIAA1715_1	NA	NA	NA	NA
sgSLX1A_2	sgKIAA2013_1	NA	NA	NA	NA
sgSLX1A_3	sgKIAA2013_2	NA	NA	NA	NA
sgSLX1A_4	sgKIAA2013_3	NA	NA	NA	NA
sgSLX1B_1	sgKIAA2013_4	NA	NA	NA	NA
sgSLX1B_2	sgKIF14_1	NA	NA	NA	NA
sgSLX1B_3	sgKIF17_4	NA	NA	NA	NA
sgSLX1B_4	sgKIF18B_2	NA	NA	NA	NA
sgSMN1_1	sgKIF2B_3	NA	NA	NA	NA
sgSMN1_2	sgKIF2C_4	NA	NA	NA	NA
sgSMN1_3	sgKIF4A_2	NA	NA	NA	NA
sgSMN1_4	sgKIF4B_2	NA	NA	NA	NA
sgSMN2_1	sgKIF4B_4	NA	NA	NA	NA
sgSMN2_2	sgKIR2DL1_2	NA	NA	NA	NA
sgSMN2_4	sgKIR2DL1_3	NA	NA	NA	NA
sgSMR3B_1	sgKIR2DL1_4	NA	NA	NA	NA
sgSMS_2	sgKIR2DL3_1	NA	NA	NA	NA
sgSMS_3	sgKIR2DL3_3	NA	NA	NA	NA
sgSNRPA1_1	sgKIR2DL4_2	NA	NA	NA	NA
sgSNRPD1_2	sgKIR2DL4_4	NA	NA	NA	NA
sgSNRPD1_4	sgKIR2DS4_2	NA	NA	NA	NA
sgSNRPE_4	sgKIR2DS4_3	NA	NA	NA	NA
sgSNRPG_1	sgKIR2DS4_4	NA	NA	NA	NA
sgSNRPG_2	sgKIR3DL1_4	NA	NA	NA	NA
sgSNRPG_3	sgKIR3DL2_1	NA	NA	NA	NA
sgSOCS5_2	sgKIR3DL3_2	NA	NA	NA	NA
sgSPACA5B_1	sgKIR3DL3_3	NA	NA	NA	NA
sgSPACA5B_2	sgKLC3_3	NA	NA	NA	NA
sgSPACA5B_3	sgKLF17_1	NA	NA	NA	NA
sgSPACA5B_4	sgKLF17_3	NA	NA	NA	NA
sgSPACA5_1	sgKLF3_1	NA	NA	NA	NA
sgSPACA5_2	sgKLF3_2	NA	NA	NA	NA
sgSPACA5_3	sgKLF7_1	NA	NA	NA	NA
sgSPACA5_4	sgKLF7_3	NA	NA	NA	NA
sgSPAG11A_1	sgKLF9_2	NA	NA	NA	NA
sgSPAG11A_2	sgKLHDC1_1	NA	NA	NA	NA
sgSPAG11A_3	sgKLHL12_1	NA	NA	NA	NA
sgSPAG11A_4	sgKLHL32_4	NA	NA	NA	NA
sgSPAG11B_1	sgKLHL3_4	NA	NA	NA	NA
sgSPAG11B_2	sgKLHL5_1	NA	NA	NA	NA
sgSPAG11B_3	sgKLK10_4	NA	NA	NA	NA
sgSPAG11B_4	sgKLK1_3	NA	NA	NA	NA
sgSPANXA1_1	sgKLK2_1	NA	NA	NA	NA
sgSPANXA1_2	sgKLK2_4	NA	NA	NA	NA
sgSPANXA1_3	sgKLK3_2	NA	NA	NA	NA
sgSPANXA1_4	sgKLRC2_1	NA	NA	NA	NA
sgSPANXA2_1	sgKLRC2_4	NA	NA	NA	NA
sgSPANXA2_2	sgKLRC3_3	NA	NA	NA	NA
sgSPANXA2_3	sgKLRC4_3	NA	NA	NA	NA
sgSPANXA2_4	sgKLRC4_4	NA	NA	NA	NA
sgSPANXB1_4	sgKLRD1_2	NA	NA	NA	NA
sgSPANXC_1	sgKNG1_3	NA	NA	NA	NA
sgSPANXC_2	sgKNG1_4	NA	NA	NA	NA
sgSPANXC_3	sgKNOP1_1	NA	NA	NA	NA
sgSPANXC_4	sgKNOP1_2	NA	NA	NA	NA
sgSPANXD_1	sgKNOP1_3	NA	NA	NA	NA
sgSPANXD_2	sgKNOP1_4	NA	NA	NA	NA
sgSPANXD_3	sgKPNA1_4	NA	NA	NA	NA
sgSPANXD_4	sgKPNA4_3	NA	NA	NA	NA
sgSPANXN1_2	sgKPRP_3	NA	NA	NA	NA
sgSPANXN2_3	sgKRAS_4	NA	NA	NA	NA
sgSPATA31A1_2	sgKRBOX4_1	NA	NA	NA	NA
sgSPATA31A3_3	sgKRBOX4_4	NA	NA	NA	NA
sgSPATA31A3_4	sgKRIT1_3	NA	NA	NA	NA
sgSPATA31A5_1	sgKRR1_4	NA	NA	NA	NA
sgSPATA31A5_3	sgKRT10_2	NA	NA	NA	NA
sgSPATA31A6_2	sgKRT13_3	NA	NA	NA	NA
sgSPATA31A6_3	sgKRT14_4	NA	NA	NA	NA
sgSPATA31A6_4	sgKRT15_4	NA	NA	NA	NA
sgSPATA31A7_3	sgKRT16_1	NA	NA	NA	NA
sgSPATA31C1_4	sgKRT16_2	NA	NA	NA	NA
sgSPATA31D3_1	sgKRT17_1	NA	NA	NA	NA
sgSPATA31D3_2	sgKRT17_2	NA	NA	NA	NA
sgSPATA31D3_3	sgKRT17_3	NA	NA	NA	NA
sgSPATA31D3_4	sgKRT17_4	NA	NA	NA	NA
sgSPATA31D4_1	sgKRT19_3	NA	NA	NA	NA
sgSPATA31D4_2	sgKRT1_4	NA	NA	NA	NA
sgSPATA31D4_3	sgKRT23_2	NA	NA	NA	NA
sgSPATA31D4_4	sgKRT24_2	NA	NA	NA	NA
sgSPCS2_1	sgKRT25_2	NA	NA	NA	NA
sgSPCS2_3	sgKRT25_4	NA	NA	NA	NA
sgSPCS2_4	sgKRT31_2	NA	NA	NA	NA
sgSPDYE1_4	sgKRT31_3	NA	NA	NA	NA
sgSPDYE2B_1	sgKRT33A_3	NA	NA	NA	NA
sgSPDYE2B_2	sgKRT33A_4	NA	NA	NA	NA
sgSPDYE2B_3	sgKRT33B_1	NA	NA	NA	NA
sgSPDYE2B_4	sgKRT33B_3	NA	NA	NA	NA
sgSPDYE2_1	sgKRT34_4	NA	NA	NA	NA
sgSPDYE2_2	sgKRT36_2	NA	NA	NA	NA
sgSPDYE2_3	sgKRT38_1	NA	NA	NA	NA
sgSPDYE2_4	sgKRT38_4	NA	NA	NA	NA
sgSPDYE3_2	sgKRT5_2	NA	NA	NA	NA
sgSPDYE3_3	sgKRT6A_2	NA	NA	NA	NA
sgSPDYE3_4	sgKRT6A_3	NA	NA	NA	NA
sgSPDYE5_2	sgKRT6A_4	NA	NA	NA	NA
sgSPDYE5_4	sgKRT6B_1	NA	NA	NA	NA
sgSPDYE6_1	sgKRT6B_2	NA	NA	NA	NA
sgSPDYE6_2	sgKRT6B_4	NA	NA	NA	NA
sgSPDYE6_3	sgKRT6C_2	NA	NA	NA	NA
sgSPDYE6_4	sgKRT6C_4	NA	NA	NA	NA
sgSPIN2A_2	sgKRT72_1	NA	NA	NA	NA
sgSPIN2A_3	sgKRT72_2	NA	NA	NA	NA
sgSPIN2B_2	sgKRT73_4	NA	NA	NA	NA
sgSPIN2B_3	sgKRT75_1	NA	NA	NA	NA
sgSPIN2B_4	sgKRT75_2	NA	NA	NA	NA
sgSPRR1A_2	sgKRT76_1	NA	NA	NA	NA
sgSPRR1A_4	sgKRT7_4	NA	NA	NA	NA
sgSPRR1B_1	sgKRT81_1	NA	NA	NA	NA
sgSPRR2A_1	sgKRT81_2	NA	NA	NA	NA
sgSPRR2A_2	sgKRT83_2	NA	NA	NA	NA
sgSPRR2A_3	sgKRT83_3	NA	NA	NA	NA
sgSPRR2A_4	sgKRT85_2	NA	NA	NA	NA
sgSPRR2B_1	sgKRT86_2	NA	NA	NA	NA
sgSPRR2B_2	sgKRT86_3	NA	NA	NA	NA
sgSPRR2B_3	sgKRT8_2	NA	NA	NA	NA
sgSPRR2B_4	sgKRT8_3	NA	NA	NA	NA
sgSPRR2E_1	sgKRT8_4	NA	NA	NA	NA
sgSPRR2E_2	sgKRTAP1-1_1	NA	NA	NA	NA
sgSPRR2E_3	sgKRTAP1-1_3	NA	NA	NA	NA
sgSPRR3_2	sgKRTAP1-1_4	NA	NA	NA	NA
sgSPRR3_3	sgKRTAP1-3_1	NA	NA	NA	NA
sgSPRY3_1	sgKRTAP1-3_2	NA	NA	NA	NA
sgSPRY3_2	sgKRTAP1-4_3	NA	NA	NA	NA
sgSPRY3_3	sgKRTAP1-4_4	NA	NA	NA	NA
sgSPRY3_4	sgKRTAP1-5_3	NA	NA	NA	NA
sgSPZ1_3	sgKRTAP10-10_3	NA	NA	NA	NA
sgSREK1IP1_4	sgKRTAP10-10_4	NA	NA	NA	NA
sgSRGAP2B_1	sgKRTAP10-11_1	NA	NA	NA	NA
sgSRGAP2B_3	sgKRTAP10-11_2	NA	NA	NA	NA
sgSRGAP2B_4	sgKRTAP10-11_3	NA	NA	NA	NA
sgSRGAP2C_2	sgKRTAP10-12_3	NA	NA	NA	NA
sgSRGAP2C_3	sgKRTAP10-1_1	NA	NA	NA	NA
sgSRGAP2C_4	sgKRTAP10-1_4	NA	NA	NA	NA
sgSRP72_4	sgKRTAP10-2_1	NA	NA	NA	NA
sgSRP9_1	sgKRTAP10-2_4	NA	NA	NA	NA
sgSRP9_2	sgKRTAP10-3_1	NA	NA	NA	NA
sgSRP9_4	sgKRTAP10-3_2	NA	NA	NA	NA
sgSSB_1	sgKRTAP10-4_1	NA	NA	NA	NA
sgSSB_2	sgKRTAP10-4_2	NA	NA	NA	NA
sgSSX1_4	sgKRTAP10-5_1	NA	NA	NA	NA
sgSSX2B_1	sgKRTAP10-5_3	NA	NA	NA	NA
sgSSX2B_2	sgKRTAP10-6_2	NA	NA	NA	NA
sgSSX2B_3	sgKRTAP10-6_4	NA	NA	NA	NA
sgSSX2B_4	sgKRTAP10-7_1	NA	NA	NA	NA
sgSSX2_1	sgKRTAP10-7_2	NA	NA	NA	NA
sgSSX2_2	sgKRTAP10-7_3	NA	NA	NA	NA
sgSSX2_3	sgKRTAP10-7_4	NA	NA	NA	NA
sgSSX2_4	sgKRTAP10-8_1	NA	NA	NA	NA
sgSSX3_2	sgKRTAP10-8_2	NA	NA	NA	NA
sgSSX4B_1	sgKRTAP10-9_1	NA	NA	NA	NA
sgSSX4B_2	sgKRTAP10-9_2	NA	NA	NA	NA
sgSSX4B_3	sgKRTAP10-9_3	NA	NA	NA	NA
sgSSX4B_4	sgKRTAP10-9_4	NA	NA	NA	NA
sgSSX4_1	sgKRTAP12-1_3	NA	NA	NA	NA
sgSSX4_2	sgKRTAP12-2_2	NA	NA	NA	NA
sgSSX4_3	sgKRTAP12-2_3	NA	NA	NA	NA
sgSSX4_4	sgKRTAP12-2_4	NA	NA	NA	NA
sgSSX5_2	sgKRTAP12-3_1	NA	NA	NA	NA
sgSSX5_4	sgKRTAP12-3_4	NA	NA	NA	NA
sgSSX7_2	sgKRTAP13-1_1	NA	NA	NA	NA
sgST20-MTHFS_1	sgKRTAP13-1_3	NA	NA	NA	NA
sgST20_2	sgKRTAP13-1_4	NA	NA	NA	NA
sgST20_3	sgKRTAP13-2_1	NA	NA	NA	NA
sgST20_4	sgKRTAP13-2_2	NA	NA	NA	NA
sgST6GALNAC4_1	sgKRTAP13-3_2	NA	NA	NA	NA
sgSTARD9_4	sgKRTAP19-1_2	NA	NA	NA	NA
sgSTEAP1B_2	sgKRTAP19-1_4	NA	NA	NA	NA
sgSTEAP1_2	sgKRTAP19-2_4	NA	NA	NA	NA
sgSTEAP1_3	sgKRTAP19-3_2	NA	NA	NA	NA
sgSTRAP_4	sgKRTAP19-3_3	NA	NA	NA	NA
sgSTRC_1	sgKRTAP19-4_1	NA	NA	NA	NA
sgSTRC_2	sgKRTAP19-4_2	NA	NA	NA	NA
sgSTRC_3	sgKRTAP19-4_3	NA	NA	NA	NA
sgSTRC_4	sgKRTAP19-4_4	NA	NA	NA	NA
sgSUB1_4	sgKRTAP19-5_1	NA	NA	NA	NA
sgSUGT1_1	sgKRTAP19-5_2	NA	NA	NA	NA
sgSULT1A3_1	sgKRTAP19-5_4	NA	NA	NA	NA
sgSULT1A3_2	sgKRTAP19-6_2	NA	NA	NA	NA
sgSULT1A3_3	sgKRTAP19-6_3	NA	NA	NA	NA
sgSULT1A3_4	sgKRTAP19-6_4	NA	NA	NA	NA
sgSULT1A4_1	sgKRTAP19-7_2	NA	NA	NA	NA
sgSULT1A4_2	sgKRTAP19-7_3	NA	NA	NA	NA
sgSULT1A4_3	sgKRTAP20-1_4	NA	NA	NA	NA
sgSULT1A4_4	sgKRTAP20-2_3	NA	NA	NA	NA
sgSUMO1_1	sgKRTAP20-3_4	NA	NA	NA	NA
sgSUMO1_2	sgKRTAP21-1_3	NA	NA	NA	NA
sgSUMO1_4	sgKRTAP21-2_3	NA	NA	NA	NA
sgSUMO2_1	sgKRTAP21-3_3	NA	NA	NA	NA
sgSUMO2_3	sgKRTAP22-1_1	NA	NA	NA	NA
sgSYT15_3	sgKRTAP29-1_1	NA	NA	NA	NA
sgSYT15_4	sgKRTAP3-2_1	NA	NA	NA	NA
sgTARP_1	sgKRTAP3-2_2	NA	NA	NA	NA
sgTARP_2	sgKRTAP3-2_4	NA	NA	NA	NA
sgTARP_3	sgKRTAP3-3_1	NA	NA	NA	NA
sgTARP_4	sgKRTAP4-11_1	NA	NA	NA	NA
sgTBC1D26_3	sgKRTAP4-11_3	NA	NA	NA	NA
sgTBC1D26_4	sgKRTAP4-12_1	NA	NA	NA	NA
sgTBC1D28_1	sgKRTAP4-12_2	NA	NA	NA	NA
sgTBC1D28_2	sgKRTAP4-12_3	NA	NA	NA	NA
sgTBC1D3B_1	sgKRTAP4-12_4	NA	NA	NA	NA
sgTBC1D3B_2	sgKRTAP4-2_2	NA	NA	NA	NA
sgTBC1D3B_3	sgKRTAP4-2_3	NA	NA	NA	NA
sgTBC1D3B_4	sgKRTAP4-3_3	NA	NA	NA	NA
sgTBC1D3C_1	sgKRTAP4-3_4	NA	NA	NA	NA
sgTBC1D3C_2	sgKRTAP4-4_4	NA	NA	NA	NA
sgTBC1D3C_3	sgKRTAP4-5_1	NA	NA	NA	NA
sgTBC1D3F_1	sgKRTAP4-5_3	NA	NA	NA	NA
sgTBC1D3F_2	sgKRTAP4-5_4	NA	NA	NA	NA
sgTBC1D3F_3	sgKRTAP4-6_3	NA	NA	NA	NA
sgTBC1D3H_1	sgKRTAP4-7_2	NA	NA	NA	NA
sgTBC1D3H_2	sgKRTAP4-7_3	NA	NA	NA	NA
sgTBC1D3H_3	sgKRTAP4-8_3	NA	NA	NA	NA
sgTBC1D3H_4	sgKRTAP4-9_1	NA	NA	NA	NA
sgTBC1D3K_1	sgKRTAP4-9_4	NA	NA	NA	NA
sgTBC1D3K_2	sgKRTAP5-10_2	NA	NA	NA	NA
sgTBC1D3K_3	sgKRTAP5-10_3	NA	NA	NA	NA
sgTBC1D3K_4	sgKRTAP5-10_4	NA	NA	NA	NA
sgTBC1D3L_1	sgKRTAP5-11_4	NA	NA	NA	NA
sgTBC1D3L_2	sgKRTAP5-1_3	NA	NA	NA	NA
sgTBC1D3L_3	sgKRTAP5-2_1	NA	NA	NA	NA
sgTBC1D3L_4	sgKRTAP5-2_2	NA	NA	NA	NA
sgTBC1D3_1	sgKRTAP5-3_1	NA	NA	NA	NA
sgTBC1D3_2	sgKRTAP5-3_2	NA	NA	NA	NA
sgTBC1D3_4	sgKRTAP5-3_3	NA	NA	NA	NA
sgTBCA_1	sgKRTAP5-5_2	NA	NA	NA	NA
sgTBCA_2	sgKRTAP5-5_4	NA	NA	NA	NA
sgTBCD_2	sgKRTAP5-6_1	NA	NA	NA	NA
sgTCAF1_1	sgKRTAP5-6_3	NA	NA	NA	NA
sgTCAF1_3	sgKRTAP5-6_4	NA	NA	NA	NA
sgTCAF2_1	sgKRTAP5-8_2	NA	NA	NA	NA
sgTCAF2_2	sgKRTAP5-9_2	NA	NA	NA	NA
sgTCAF2_3	sgKRTAP5-9_3	NA	NA	NA	NA
sgTCAF2_4	sgKRTAP6-2_4	NA	NA	NA	NA
sgTCEA1_4	sgKRTAP6-3_2	NA	NA	NA	NA
sgTCEAL3_3	sgKRTAP9-1_2	NA	NA	NA	NA
sgTCEB1_1	sgKRTAP9-2_1	NA	NA	NA	NA
sgTCEB1_2	sgKRTAP9-2_4	NA	NA	NA	NA
sgTCEB1_4	sgKRTAP9-3_1	NA	NA	NA	NA
sgTCEB3CL2_1	sgKRTAP9-3_2	NA	NA	NA	NA
sgTCEB3CL2_4	sgKRTAP9-3_3	NA	NA	NA	NA
sgTCEB3C_1	sgKRTAP9-3_4	NA	NA	NA	NA
sgTCEB3C_2	sgKRTAP9-4_3	NA	NA	NA	NA
sgTCEB3C_3	sgKRTAP9-4_4	NA	NA	NA	NA
sgTCEB3C_4	sgKRTAP9-6_1	NA	NA	NA	NA
sgTCP10L2_1	sgKRTAP9-6_2	NA	NA	NA	NA
sgTCP10L2_2	sgKRTAP9-6_3	NA	NA	NA	NA
sgTCP10_3	sgKRTAP9-6_4	NA	NA	NA	NA
sgTCP10_4	sgKRTAP9-8_3	NA	NA	NA	NA
sgTCP11X2_1	sgKRTAP9-9_1	NA	NA	NA	NA
sgTCP11X2_2	sgKRTAP9-9_2	NA	NA	NA	NA
sgTCP11X2_3	sgKRTAP9-9_3	NA	NA	NA	NA
sgTCP11X2_4	sgKRTAP9-9_4	NA	NA	NA	NA
sgTDG_3	sgKRTCAP2_4	NA	NA	NA	NA
sgTEX28_1	sgKSR2_3	NA	NA	NA	NA
sgTEX28_2	sgKXD1_1	NA	NA	NA	NA
sgTEX28_3	sgKYNU_2	NA	NA	NA	NA
sgTEX28_4	sgL1CAM_2	NA	NA	NA	NA
sgTGIF2LX_1	sgL1TD1_4	NA	NA	NA	NA
sgTGIF2LX_3	sgL2HGDH_4	NA	NA	NA	NA
sgTGIF2LY_2	sgL3MBTL1_4	NA	NA	NA	NA
sgTGIF2LY_3	sgLACTB_1	NA	NA	NA	NA
sgTGIF2LY_4	sgLAD1_3	NA	NA	NA	NA
sgTHAP5_3	sgLAGE3_1	NA	NA	NA	NA
sgTHEM4_3	sgLAIR1_1	NA	NA	NA	NA
sgTHOC3_1	sgLAIR1_2	NA	NA	NA	NA
sgTHOC3_2	sgLAIR2_4	NA	NA	NA	NA
sgTHOC3_3	sgLAMB4_2	NA	NA	NA	NA
sgTHOC3_4	sgLAMP3_2	NA	NA	NA	NA
sgTIGD1_4	sgLAMTOR2_2	NA	NA	NA	NA
sgTIMM23_1	sgLAP3_3	NA	NA	NA	NA
sgTIMM9_4	sgLARP4B_1	NA	NA	NA	NA
sgTLK2_2	sgLARP4_4	NA	NA	NA	NA
sgTLK2_3	sgLARP7_2	NA	NA	NA	NA
sgTMA7_1	sgLAYN_1	NA	NA	NA	NA
sgTMEM14B_3	sgLCE1B_1	NA	NA	NA	NA
sgTMEM167A_1	sgLCE1B_2	NA	NA	NA	NA
sgTMEM167A_2	sgLCE1B_4	NA	NA	NA	NA
sgTMEM183B_4	sgLCE1C_1	NA	NA	NA	NA
sgTMEM191B_1	sgLCE1C_4	NA	NA	NA	NA
sgTMEM191B_3	sgLCE1D_3	NA	NA	NA	NA
sgTMEM191C_1	sgLCE1E_1	NA	NA	NA	NA
sgTMEM191C_4	sgLCE1E_4	NA	NA	NA	NA
sgTMEM230_1	sgLCE1F_3	NA	NA	NA	NA
sgTMEM230_2	sgLCE1F_4	NA	NA	NA	NA
sgTMEM50B_1	sgLCE2A_3	NA	NA	NA	NA
sgTMEM50B_2	sgLCE2B_1	NA	NA	NA	NA
sgTMSB15A_1	sgLCE2B_3	NA	NA	NA	NA
sgTMSB15A_4	sgLCE2B_4	NA	NA	NA	NA
sgTMSB4X_1	sgLCE2C_4	NA	NA	NA	NA
sgTMSB4X_3	sgLCE2D_1	NA	NA	NA	NA
sgTMSB4X_4	sgLCE2D_2	NA	NA	NA	NA
sgTOMM20_4	sgLCE3D_2	NA	NA	NA	NA
sgTP53TG3B_1	sgLCE3D_4	NA	NA	NA	NA
sgTP53TG3B_2	sgLCE3E_1	NA	NA	NA	NA
sgTP53TG3B_3	sgLCE4A_2	NA	NA	NA	NA
sgTP53TG3B_4	sgLCE5A_3	NA	NA	NA	NA
sgTP53TG3C_1	sgLCE6A_1	NA	NA	NA	NA
sgTP53TG3C_2	sgLCMT1_1	NA	NA	NA	NA
sgTP53TG3C_3	sgLCN1_2	NA	NA	NA	NA
sgTP53TG3C_4	sgLCN1_4	NA	NA	NA	NA
sgTP53TG3D_1	sgLDHAL6A_2	NA	NA	NA	NA
sgTP53TG3D_2	sgLDHAL6B_1	NA	NA	NA	NA
sgTP53TG3D_3	sgLDHAL6B_2	NA	NA	NA	NA
sgTP53TG3D_4	sgLDHAL6B_3	NA	NA	NA	NA
sgTP53TG3_1	sgLDHA_2	NA	NA	NA	NA
sgTP53TG3_2	sgLDHA_3	NA	NA	NA	NA
sgTP53TG3_3	sgLDHB_3	NA	NA	NA	NA
sgTP53TG3_4	sgLDHB_4	NA	NA	NA	NA
sgTPRX1_1	sgLECT2_1	NA	NA	NA	NA
sgTPSAB1_2	sgLEFTY1_1	NA	NA	NA	NA
sgTPSB2_2	sgLEFTY1_2	NA	NA	NA	NA
sgTPSB2_4	sgLEFTY1_3	NA	NA	NA	NA
sgTPT1_3	sgLEFTY2_1	NA	NA	NA	NA
sgTPTE2_2	sgLEMD1_2	NA	NA	NA	NA
sgTPTE_1	sgLEMD1_4	NA	NA	NA	NA
sgTPTE_2	sgLGALS16_1	NA	NA	NA	NA
sgTPTE_3	sgLGALS7B_1	NA	NA	NA	NA
sgTPTE_4	sgLGALS7_2	NA	NA	NA	NA
sgTRAPPC2_1	sgLGALS8_2	NA	NA	NA	NA
sgTRAPPC2_2	sgLGALS9B_3	NA	NA	NA	NA
sgTRAPPC2_3	sgLGALS9C_2	NA	NA	NA	NA
sgTREML4_2	sgLGALS9_2	NA	NA	NA	NA
sgTRIM16L_3	sgLGALS9_3	NA	NA	NA	NA
sgTRIM43B_2	sgLGI4_2	NA	NA	NA	NA
sgTRIM43B_4	sgLHB_1	NA	NA	NA	NA
sgTRIM43_4	sgLHB_2	NA	NA	NA	NA
sgTRIM48_1	sgLHB_3	NA	NA	NA	NA
sgTRIM48_2	sgLHB_4	NA	NA	NA	NA
sgTRIM48_3	sgLILRA1_1	NA	NA	NA	NA
sgTRIM49B_1	sgLILRA1_3	NA	NA	NA	NA
sgTRIM49B_2	sgLILRA2_1	NA	NA	NA	NA
sgTRIM49C_1	sgLILRA2_2	NA	NA	NA	NA
sgTRIM49C_2	sgLILRA4_3	NA	NA	NA	NA
sgTRIM49C_3	sgLILRA6_4	NA	NA	NA	NA
sgTRIM49C_4	sgLILRB1_1	NA	NA	NA	NA
sgTRIM49D1_1	sgLILRB3_1	NA	NA	NA	NA
sgTRIM49D1_2	sgLILRB3_3	NA	NA	NA	NA
sgTRIM49D1_3	sgLIMCH1_2	NA	NA	NA	NA
sgTRIM49D1_4	sgLIMS1_1	NA	NA	NA	NA
sgTRIM49D2_1	sgLIMS1_2	NA	NA	NA	NA
sgTRIM49D2_2	sgLIN7B_4	NA	NA	NA	NA
sgTRIM49D2_3	sgLINGO2_4	NA	NA	NA	NA
sgTRIM49D2_4	sgLIPH_2	NA	NA	NA	NA
sgTRIM49_1	sgLIPJ_2	NA	NA	NA	NA
sgTRIM49_2	sgLIPJ_4	NA	NA	NA	NA
sgTRIM49_3	sgLIPK_2	NA	NA	NA	NA
sgTRIM49_4	sgLITAF_1	NA	NA	NA	NA
sgTRIM61_1	sgLNX1_2	NA	NA	NA	NA
sgTRIM61_3	sgLOC100129083_2	NA	NA	NA	NA
sgTRIM61_4	sgLOC100129216_1	NA	NA	NA	NA
sgTRIM64B_1	sgLOC100129697_2	NA	NA	NA	NA
sgTRIM64B_2	sgLOC100129697_3	NA	NA	NA	NA
sgTRIM64B_3	sgLOC100130357_1	NA	NA	NA	NA
sgTRIM64B_4	sgLOC100130451_1	NA	NA	NA	NA
sgTRIM64C_2	sgLOC100130451_2	NA	NA	NA	NA
sgTRIM64_1	sgLOC100132146_2	NA	NA	NA	NA
sgTRIM64_2	sgLOC100134391_3	NA	NA	NA	NA
sgTRIM64_4	sgLOC100134391_4	NA	NA	NA	NA
sgTRIM73_1	sgLOC100144595_1	NA	NA	NA	NA
sgTRIM73_2	sgLOC100505549_2	NA	NA	NA	NA
sgTRIM73_3	sgLOC100505549_3	NA	NA	NA	NA
sgTRIM73_4	sgLOC100505549_4	NA	NA	NA	NA
sgTRIM74_1	sgLOC100506422_2	NA	NA	NA	NA
sgTRIM74_3	sgLOC101928093_1	NA	NA	NA	NA
sgTRIM74_4	sgLOC101929372_2	NA	NA	NA	NA
sgTRIM77_3	sgLOC101929983_2	NA	NA	NA	NA
sgTSPY10_1	sgLOC101929983_3	NA	NA	NA	NA
sgTSPY10_2	sgLOC102723859_1	NA	NA	NA	NA
sgTSPY10_3	sgLOC102723859_2	NA	NA	NA	NA
sgTSPY10_4	sgLOC102724862_3	NA	NA	NA	NA
sgTSPY1_1	sgLOC113230_3	NA	NA	NA	NA
sgTSPY1_2	sgLOC339862_2	NA	NA	NA	NA
sgTSPY1_3	sgLOC339862_3	NA	NA	NA	NA
sgTSPY1_4	sgLOC388849_1	NA	NA	NA	NA
sgTSPY2_1	sgLOC388849_3	NA	NA	NA	NA
sgTSPY2_2	sgLOC389602_1	NA	NA	NA	NA
sgTSPY2_3	sgLOC391003_1	NA	NA	NA	NA
sgTSPY2_4	sgLOC391003_2	NA	NA	NA	NA
sgTSPY3_1	sgLOC400736_1	NA	NA	NA	NA
sgTSPY3_2	sgLOC400736_2	NA	NA	NA	NA
sgTSPY3_3	sgLOC400736_4	NA	NA	NA	NA
sgTSPY3_4	sgLOC401052_2	NA	NA	NA	NA
sgTSPY4_1	sgLOC401052_3	NA	NA	NA	NA
sgTSPY4_2	sgLOC554223_4	NA	NA	NA	NA
sgTSPY4_3	sgLOC643355_1	NA	NA	NA	NA
sgTSPY4_4	sgLOC643802_1	NA	NA	NA	NA
sgTSPY8_1	sgLOC650293_1	NA	NA	NA	NA
sgTSPY8_2	sgLOC650293_3	NA	NA	NA	NA
sgTSPY8_3	sgLOC728485_4	NA	NA	NA	NA
sgTSPY8_4	sgLOC729159_4	NA	NA	NA	NA
sgTUBA1A_4	sgLOR_4	NA	NA	NA	NA
sgTUBA1B_1	sgLOXL2_1	NA	NA	NA	NA
sgTUBA1B_2	sgLPGAT1_2	NA	NA	NA	NA
sgTUBA1B_3	sgLPPR4_4	NA	NA	NA	NA
