multi_target_guides	single_mismatch_guides	pam_distal_single_mismatch_guides	pam_distal_double_mismatch_guides	guides_not_target_anywhere	guides_not_target_exon
sgPFDN1_1	sgLPAR1_2	NA	NA	NA	NA
sgPFDN5_1	sgLPA_1	NA	NA	NA	NA
sgPFDN5_4	sgLPA_2	NA	NA	NA	NA
sgPFN1_2	sgLPPR2_2	NA	NA	NA	NA
sgPGA3_1	sgLPPR4_3	NA	NA	NA	NA
sgPGA3_2	sgLRFN4_2	NA	NA	NA	NA
sgPGA3_3	sgLRMP_4	NA	NA	NA	NA
sgPGA3_4	sgLRP10_3	NA	NA	NA	NA
sgPGA4_1	sgLRP8_2	NA	NA	NA	NA
sgPGA4_2	sgLRRC19_2	NA	NA	NA	NA
sgPGA4_3	sgLRRC28_2	NA	NA	NA	NA
sgPGA4_4	sgLRRC28_4	NA	NA	NA	NA
sgPGA5_1	sgLRRC2_1	NA	NA	NA	NA
sgPGA5_2	sgLRRC32_2	NA	NA	NA	NA
sgPGA5_3	sgLRRC32_3	NA	NA	NA	NA
sgPGA5_4	sgLRRC36_4	NA	NA	NA	NA
sgPGAM1_1	sgLRRC37A3_8	NA	NA	NA	NA
sgPGAM1_2	sgLRRC37A_3	NA	NA	NA	NA
sgPGAM1_3	sgLRRC37B_2	NA	NA	NA	NA
sgPGAM1_4	sgLRRC37B_4	NA	NA	NA	NA
sgPGGT1B_2	sgLRRC40_3	NA	NA	NA	NA
sgPGGT1B_4	sgLRRC42_4	NA	NA	NA	NA
sgPGM5_1	sgLRRC57_2	NA	NA	NA	NA
sgPGM5_2	sgLRRC59_3	NA	NA	NA	NA
sgPGM5_3	sgLRRC6_3	NA	NA	NA	NA
sgPGM5_4	sgLRRC72_1	NA	NA	NA	NA
sgPHB_2	sgLRRC8B_2	NA	NA	NA	NA
sgPHB_3	sgLRRC8B_3	NA	NA	NA	NA
sgPHB_4	sgLRRC8C_3	NA	NA	NA	NA
sgPHC1_1	sgLRRFIP1_4	NA	NA	NA	NA
sgPHC1_2	sgLRTM1_2	NA	NA	NA	NA
sgPHC1_3	sgLRTM2_1	NA	NA	NA	NA
sgPHC1_4	sgLSM14A_3	NA	NA	NA	NA
sgPHF10_2	sgLSM14B_4	NA	NA	NA	NA
sgPHF10_3	sgLSM1_2	NA	NA	NA	NA
sgPHOSPHO1_4	sgLSM2_3	NA	NA	NA	NA
sgPI4KA_4	sgLSM3_2	NA	NA	NA	NA
sgPIGF_2	sgLSM3_3	NA	NA	NA	NA
sgPIGF_3	sgLSM3_4	NA	NA	NA	NA
sgPIGF_4	sgLSM5_4	NA	NA	NA	NA
sgPIGH_2	sgLSM6_2	NA	NA	NA	NA
sgPIGH_3	sgLSM6_3	NA	NA	NA	NA
sgPIGH_4	sgLSM6_4	NA	NA	NA	NA
sgPIGU_2	sgLSM7_4	NA	NA	NA	NA
sgPILRB_4	sgLSP1_3	NA	NA	NA	NA
sgPIP5K1A_1	sgLTA_3	NA	NA	NA	NA
sgPIP5K1A_2	sgLTBR_1	NA	NA	NA	NA
sgPKD1_1	sgLTBR_2	NA	NA	NA	NA
sgPKD1_2	sgLUC7L_1	NA	NA	NA	NA
sgPKD1_3	sgLUM_3	NA	NA	NA	NA
sgPKD1_4	sgLUZP2_1	NA	NA	NA	NA
sgPKM_3	sgLY75_3	NA	NA	NA	NA
sgPKP2_3	sgLY75_4	NA	NA	NA	NA
sgPKP2_4	sgLYPD2_4	NA	NA	NA	NA
sgPLA2G12A_1	sgLYPLA1_1	NA	NA	NA	NA
sgPLA2G12A_3	sgLYPLAL1_1	NA	NA	NA	NA
sgPLAC8_3	sgLYRM5_4	NA	NA	NA	NA
sgPLD5_1	sgLYSMD3_2	NA	NA	NA	NA
sgPLD5_2	sgLYZL1_3	NA	NA	NA	NA
sgPLEKHA3_1	sgLYZL2_3	NA	NA	NA	NA
sgPLEKHA3_4	sgLYZL4_1	NA	NA	NA	NA
sgPLEKHA4_3	sgLZIC_4	NA	NA	NA	NA
sgPLEKHM1_1	sgLZTFL1_1	NA	NA	NA	NA
sgPLEKHM1_2	sgLZTS1_1	NA	NA	NA	NA
sgPLEKHM1_3	sgM6PR_4	NA	NA	NA	NA
sgPLGLB1_1	sgMAB21L3_4	NA	NA	NA	NA
sgPLGLB1_2	sgMACC1_3	NA	NA	NA	NA
sgPLGLB1_3	sgMAD2L1BP_1	NA	NA	NA	NA
sgPLGLB1_4	sgMAD2L1BP_3	NA	NA	NA	NA
sgPLGLB2_1	sgMAD2L1_1	NA	NA	NA	NA
sgPLGLB2_2	sgMAD2L1_2	NA	NA	NA	NA
sgPLGLB2_3	sgMAEL_3	NA	NA	NA	NA
sgPLGLB2_4	sgMAFK_2	NA	NA	NA	NA
sgPLG_1	sgMAGI3_1	NA	NA	NA	NA
sgPLG_2	sgMAGI3_4	NA	NA	NA	NA
sgPLG_3	sgMAGOH_1	NA	NA	NA	NA
sgPLG_4	sgMAGOH_2	NA	NA	NA	NA
sgPLG_5	sgMAK16_3	NA	NA	NA	NA
sgPLG_6	sgMAK_4	NA	NA	NA	NA
sgPLG_7	sgMALT1_1	NA	NA	NA	NA
sgPLIN4_1	sgMAN2A1_1	NA	NA	NA	NA
sgPLIN4_2	sgMAN2A1_4	NA	NA	NA	NA
sgPLIN4_5	sgMANBAL_2	NA	NA	NA	NA
sgPLIN4_6	sgMANBAL_3	NA	NA	NA	NA
sgPLIN4_7	sgMANBAL_4	NA	NA	NA	NA
sgPLLP_4	sgMAP1LC3B2_1	NA	NA	NA	NA
sgPMM2_3	sgMAP1LC3B_1	NA	NA	NA	NA
sgPMPCA_3	sgMAP2K1_2	NA	NA	NA	NA
sgPMS2_1	sgMAP2K1_4	NA	NA	NA	NA
sgPMS2_2	sgMAP2K4_2	NA	NA	NA	NA
sgPNKD_1	sgMAP2K4_4	NA	NA	NA	NA
sgPNKD_4	sgMAP2K7_3	NA	NA	NA	NA
sgPNRC2_1	sgMAP3K12_3	NA	NA	NA	NA
sgPNRC2_2	sgMAP3K4_1	NA	NA	NA	NA
sgPNRC2_3	sgMAP4K4_3	NA	NA	NA	NA
sgPOLR2C_3	sgMAPK10_2	NA	NA	NA	NA
sgPOLR2J2_1	sgMAPK1IP1L_4	NA	NA	NA	NA
sgPOLR2J2_2	sgMAPK6_1	NA	NA	NA	NA
sgPOLR2J2_3	sgMAPK6_3	NA	NA	NA	NA
sgPOLR2J2_4	sgMAPK8_2	NA	NA	NA	NA
sgPOLR2J3_1	sgMAPK9_1	NA	NA	NA	NA
sgPOLR2J3_2	sgMAPRE2_3	NA	NA	NA	NA
sgPOLR2J3_3	sgMARC2_3	NA	NA	NA	NA
sgPOLR2J3_4	sgMARCH4_1	NA	NA	NA	NA
sgPOLR2J_1	sgMARCH5_3	NA	NA	NA	NA
sgPOLR2J_2	sgMARCH8_1	NA	NA	NA	NA
sgPOLR2J_3	sgMARK2_1	NA	NA	NA	NA
sgPOLR2J_4	sgMARK3_1	NA	NA	NA	NA
sgPOLR2M_2	sgMAS1L_1	NA	NA	NA	NA
sgPOLR2M_3	sgMASTL_3	NA	NA	NA	NA
sgPOLR2M_4	sgMATR3_2	NA	NA	NA	NA
sgPOLR3G_3	sgMBIP_3	NA	NA	NA	NA
sgPOLR3G_4	sgMBIP_4	NA	NA	NA	NA
sgPOLRMT_4	sgMBOAT4_2	NA	NA	NA	NA
sgPOM121C_1	sgMBOAT4_3	NA	NA	NA	NA
sgPOM121C_2	sgMBOAT7_4	NA	NA	NA	NA
sgPOM121C_3	sgMBTD1_3	NA	NA	NA	NA
sgPOM121C_4	sgMC5R_1	NA	NA	NA	NA
sgPOM121_1	sgMC5R_2	NA	NA	NA	NA
sgPOM121_4	sgMCCD1_2	NA	NA	NA	NA
sgPOMZP3_1	sgMCCD1_3	NA	NA	NA	NA
sgPOMZP3_2	sgMCC_2	NA	NA	NA	NA
sgPOMZP3_4	sgMCFD2_1	NA	NA	NA	NA
sgPOTEB2_1	sgMCHR1_1	NA	NA	NA	NA
sgPOTEB2_2	sgMCM5_4	NA	NA	NA	NA
sgPOTEB2_3	sgMCM9_3	NA	NA	NA	NA
sgPOTEB2_4	sgMDC1_1	NA	NA	NA	NA
sgPOTEC_1	sgMDFIC_2	NA	NA	NA	NA
sgPOTEC_2	sgMDGA2_1	NA	NA	NA	NA
sgPOTED_2	sgMDH1_1	NA	NA	NA	NA
sgPOTED_4	sgMDK_4	NA	NA	NA	NA
sgPOTED_5	sgMDN1_4	NA	NA	NA	NA
sgPOTED_6	sgME2_1	NA	NA	NA	NA
sgPOTEG_1	sgME2_2	NA	NA	NA	NA
sgPOTEG_2	sgME2_4	NA	NA	NA	NA
sgPOTEG_5	sgME3_3	NA	NA	NA	NA
sgPOTEH_3	sgMEA1_3	NA	NA	NA	NA
sgPOTEH_4	sgMEA1_4	NA	NA	NA	NA
sgPOTEH_5	sgMED15_2	NA	NA	NA	NA
sgPOTEH_6	sgMED21_1	NA	NA	NA	NA
sgPOTEI_3	sgMED28_1	NA	NA	NA	NA
sgPOTEI_4	sgMED30_1	NA	NA	NA	NA
sgPOTEI_5	sgMEF2A_4	NA	NA	NA	NA
sgPOTEI_7	sgMEGF11_1	NA	NA	NA	NA
sgPOTEI_8	sgMEGF11_2	NA	NA	NA	NA
sgPOTEJ_1	sgMEIG1_4	NA	NA	NA	NA
sgPOTEJ_2	sgMEIS3_4	NA	NA	NA	NA
sgPOTEJ_3	sgMEPE_1	NA	NA	NA	NA
sgPOTEJ_4	sgMETAP1_3	NA	NA	NA	NA
sgPOTEM_2	sgMETTL15_3	NA	NA	NA	NA
sgPOTEM_3	sgMETTL1_3	NA	NA	NA	NA
sgPOTEM_4	sgMETTL21A_3	NA	NA	NA	NA
sgPOU5F1B_1	sgMETTL24_2	NA	NA	NA	NA
sgPOU5F1B_2	sgMETTL2A_2	NA	NA	NA	NA
sgPOU5F1B_3	sgMETTL2A_3	NA	NA	NA	NA
sgPOU5F1B_4	sgMETTL2A_4	NA	NA	NA	NA
sgPOU5F1_1	sgMETTL2B_2	NA	NA	NA	NA
sgPOU5F1_4	sgMETTL2B_3	NA	NA	NA	NA
sgPOU5F1_5	sgMETTL7A_1	NA	NA	NA	NA
sgPPCS_2	sgMEX3A_1	NA	NA	NA	NA
sgPPIAL4B_1	sgMEX3B_3	NA	NA	NA	NA
sgPPIAL4B_3	sgMEX3C_3	NA	NA	NA	NA
sgPPIAL4B_4	sgMFAP3_2	NA	NA	NA	NA
sgPPIAL4B_5	sgMFAP5_2	NA	NA	NA	NA
sgPPIAL4B_6	sgMFAP5_3	NA	NA	NA	NA
sgPPIAL4C_1	sgMFN2_3	NA	NA	NA	NA
sgPPIAL4C_3	sgMFSD6_2	NA	NA	NA	NA
sgPPIAL4C_4	sgMGAM_2	NA	NA	NA	NA
sgPPIAL4C_5	sgMGAM_4	NA	NA	NA	NA
sgPPIAL4C_6	sgMGARP_4	NA	NA	NA	NA
sgPPIAL4D_1	sgMGAT5B_2	NA	NA	NA	NA
sgPPIAL4D_2	sgMICA_2	NA	NA	NA	NA
sgPPIAL4D_3	sgMICA_3	NA	NA	NA	NA
sgPPIAL4D_4	sgMICB_1	NA	NA	NA	NA
sgPPIAL4D_5	sgMICB_2	NA	NA	NA	NA
sgPPIAL4D_6	sgMICU1_1	NA	NA	NA	NA
sgPPIAL4D_7	sgMIEN1_4	NA	NA	NA	NA
sgPPIAL4D_8	sgMIER1_3	NA	NA	NA	NA
sgPPIAL4G_2	sgMINOS1_3	NA	NA	NA	NA
sgPPIAL4G_4	sgMIOS_4	NA	NA	NA	NA
sgPPIAL4G_7	sgMIPOL1_2	NA	NA	NA	NA
sgPPIA_3	sgMIS18A_3	NA	NA	NA	NA
sgPPIA_4	sgMIS18A_4	NA	NA	NA	NA
sgPPIA_5	sgMKL1_3	NA	NA	NA	NA
sgPPIE_4	sgMKRN2OS_3	NA	NA	NA	NA
sgPPIG_3	sgMKX_2	NA	NA	NA	NA
sgPPIH_2	sgMLH1_4	NA	NA	NA	NA
sgPPIP5K1_1	sgMLLT4_4	NA	NA	NA	NA
sgPPIP5K1_2	sgMLX_4	NA	NA	NA	NA
sgPPIP5K1_3	sgMMADHC_1	NA	NA	NA	NA
sgPPIP5K2_1	sgMMD_4	NA	NA	NA	NA
sgPPM1A_2	sgMME_3	NA	NA	NA	NA
sgPPP1R12B_3	sgMMP10_4	NA	NA	NA	NA
sgPPP1R14B_1	sgMMP13_3	NA	NA	NA	NA
sgPPP1R14B_2	sgMMP27_2	NA	NA	NA	NA
sgPPP1R14B_4	sgMMP3_2	NA	NA	NA	NA
sgPPP2R5C_2	sgMMP9_2	NA	NA	NA	NA
sgPPP2R5C_4	sgMMS22L_1	NA	NA	NA	NA
sgPPP4R2_1	sgMNS1_1	NA	NA	NA	NA
sgPPP4R2_2	sgMNX1_1	NA	NA	NA	NA
sgPPP4R2_3	sgMOAP1_1	NA	NA	NA	NA
sgPPP4R2_4	sgMOB2_3	NA	NA	NA	NA
sgPRADC1_2	sgMOB4_3	NA	NA	NA	NA
sgPRADC1_4	sgMOB4_4	NA	NA	NA	NA
sgPRAMEF10_1	sgMOCS3_1	NA	NA	NA	NA
sgPRAMEF10_3	sgMOGAT2_2	NA	NA	NA	NA
sgPRAMEF10_4	sgMORF4L1_1	NA	NA	NA	NA
sgPRAMEF10_5	sgMORF4L1_3	NA	NA	NA	NA
sgPRAMEF10_6	sgMORF4L1_4	NA	NA	NA	NA
sgPRAMEF10_7	sgMOXD1_4	NA	NA	NA	NA
sgPRAMEF11_3	sgMPDZ_2	NA	NA	NA	NA
sgPRAMEF11_4	sgMPEG1_2	NA	NA	NA	NA
sgPRAMEF11_6	sgMPEG1_3	NA	NA	NA	NA
sgPRAMEF11_7	sgMPHOSPH8_2	NA	NA	NA	NA
sgPRAMEF11_9	sgMPPED1_4	NA	NA	NA	NA
sgPRAMEF14_2	sgMPPED2_2	NA	NA	NA	NA
sgPRAMEF15_1	sgMPRIP_1	NA	NA	NA	NA
sgPRAMEF15_2	sgMPST_3	NA	NA	NA	NA
sgPRAMEF15_3	sgMPV17_1	NA	NA	NA	NA
sgPRAMEF15_4	sgMPV17_2	NA	NA	NA	NA
sgPRAMEF15_5	sgMPZL1_4	NA	NA	NA	NA
sgPRAMEF15_6	sgMPZL3_3	NA	NA	NA	NA
sgPRAMEF17_1	sgMR1_1	NA	NA	NA	NA
sgPRAMEF17_2	sgMR1_3	NA	NA	NA	NA
sgPRAMEF17_3	sgMR1_4	NA	NA	NA	NA
sgPRAMEF17_4	sgMRC1_3	NA	NA	NA	NA
sgPRAMEF4_10	sgMRGPRX4_1	NA	NA	NA	NA
sgPRAMEF4_2	sgMRGPRX4_3	NA	NA	NA	NA
sgPRAMEF4_3	sgMRGPRX4_4	NA	NA	NA	NA
sgPRAMEF4_6	sgMRI1_1	NA	NA	NA	NA
sgPRAMEF4_7	sgMROH7_4	NA	NA	NA	NA
sgPRAMEF4_8	sgMRO_4	NA	NA	NA	NA
sgPRAMEF5_1	sgMRPL11_2	NA	NA	NA	NA
sgPRAMEF5_2	sgMRPL15_2	NA	NA	NA	NA
sgPRAMEF5_3	sgMRPL30_2	NA	NA	NA	NA
sgPRAMEF5_4	sgMRPL30_3	NA	NA	NA	NA
sgPRAMEF5_5	sgMRPL32_1	NA	NA	NA	NA
sgPRAMEF5_6	sgMRPL33_2	NA	NA	NA	NA
sgPRAMEF6_1	sgMRPL35_1	NA	NA	NA	NA
sgPRAMEF6_2	sgMRPL3_4	NA	NA	NA	NA
sgPRAMEF6_4	sgMRPL42_2	NA	NA	NA	NA
sgPRAMEF6_5	sgMRPL45_1	NA	NA	NA	NA
sgPRAMEF6_6	sgMRPL48_4	NA	NA	NA	NA
sgPRAMEF6_7	sgMRPL49_1	NA	NA	NA	NA
sgPRAMEF6_8	sgMRPL51_3	NA	NA	NA	NA
sgPRAMEF7_1	sgMRPL53_2	NA	NA	NA	NA
sgPRAMEF7_2	sgMRPS16_3	NA	NA	NA	NA
sgPRAMEF7_3	sgMRPS17_2	NA	NA	NA	NA
sgPRAMEF7_4	sgMRPS17_4	NA	NA	NA	NA
sgPRAMEF8_1	sgMRPS18C_3	NA	NA	NA	NA
sgPRAMEF8_3	sgMRPS18C_4	NA	NA	NA	NA
sgPRAMEF8_4	sgMRPS21_1	NA	NA	NA	NA
sgPRAMEF9_1	sgMRPS21_2	NA	NA	NA	NA
sgPRAMEF9_2	sgMRPS25_1	NA	NA	NA	NA
sgPRAMEF9_3	sgMRPS31_3	NA	NA	NA	NA
sgPRAMEF9_4	sgMRPS34_2	NA	NA	NA	NA
sgPRAMEF9_5	sgMRPS34_3	NA	NA	NA	NA
sgPRAMEF9_6	sgMRPS5_4	NA	NA	NA	NA
sgPRB2_1	sgMRPS6_4	NA	NA	NA	NA
sgPRB2_2	sgMRPS7_4	NA	NA	NA	NA
sgPRB4_1	sgMRRF_2	NA	NA	NA	NA
sgPRB4_2	sgMRRF_3	NA	NA	NA	NA
sgPRB4_3	sgMRRF_4	NA	NA	NA	NA
sgPRB4_4	sgMRTO4_1	NA	NA	NA	NA
sgPRDX2_1	sgMRTO4_3	NA	NA	NA	NA
sgPRDX3_1	sgMRVI1_2	NA	NA	NA	NA
sgPRDX3_2	sgMS4A12_1	NA	NA	NA	NA
sgPRDX3_4	sgMS4A4A_1	NA	NA	NA	NA
sgPRDX6_1	sgMS4A4A_4	NA	NA	NA	NA
sgPRELID1_1	sgMS4A5_2	NA	NA	NA	NA
sgPRELID1_3	sgMS4A6E_4	NA	NA	NA	NA
sgPRELID1_4	sgMS4A6E_5	NA	NA	NA	NA
sgPRH2_2	sgMSANTD3_2	NA	NA	NA	NA
sgPRH2_3	sgMSANTD3_4	NA	NA	NA	NA
sgPRH2_4	sgMSMO1_1	NA	NA	NA	NA
sgPRKCI_1	sgMSRB1_3	NA	NA	NA	NA
sgPRKRIR_1	sgMSRB3_4	NA	NA	NA	NA
sgPRKRIR_2	sgMST1_1	NA	NA	NA	NA
sgPROS1_1	sgMSTN_1	NA	NA	NA	NA
sgPROS1_4	sgMT1A_2	NA	NA	NA	NA
sgPRPF38A_2	sgMT1A_3	NA	NA	NA	NA
sgPRPF4B_3	sgMT1B_1	NA	NA	NA	NA
sgPRR13_1	sgMT1B_3	NA	NA	NA	NA
sgPRR13_2	sgMT1B_5	NA	NA	NA	NA
sgPRR13_3	sgMT1E_1	NA	NA	NA	NA
sgPRR20A_1	sgMT1F_4	NA	NA	NA	NA
sgPRR20A_2	sgMT1G_1	NA	NA	NA	NA
sgPRR20A_3	sgMT1G_3	NA	NA	NA	NA
sgPRR20A_4	sgMT1G_4	NA	NA	NA	NA
sgPRR20B_1	sgMT1HL1_3	NA	NA	NA	NA
sgPRR20B_2	sgMT1H_3	NA	NA	NA	NA
sgPRR20B_3	sgMT1M_2	NA	NA	NA	NA
sgPRR20B_4	sgMT1M_4	NA	NA	NA	NA
sgPRR20C_1	sgMT1X_2	NA	NA	NA	NA
sgPRR20C_2	sgMT1X_3	NA	NA	NA	NA
sgPRR20C_3	sgMT2A_1	NA	NA	NA	NA
sgPRR20C_4	sgMT2A_3	NA	NA	NA	NA
sgPRR20D_1	sgMT2A_4	NA	NA	NA	NA
sgPRR20D_2	sgMT4_4	NA	NA	NA	NA
sgPRR20D_3	sgMTA1_2	NA	NA	NA	NA
sgPRR20D_4	sgMTAP_4	NA	NA	NA	NA
sgPRR20E_1	sgMTCH1_3	NA	NA	NA	NA
sgPRR20E_2	sgMTERF1_1	NA	NA	NA	NA
sgPRR20E_3	sgMTERF2_3	NA	NA	NA	NA
sgPRR20E_4	sgMTF2_3	NA	NA	NA	NA
sgPRR23D1_1	sgMTF2_4	NA	NA	NA	NA
sgPRR23D1_2	sgMTFR2_1	NA	NA	NA	NA
sgPRR23D1_3	sgMTHFD2_3	NA	NA	NA	NA
sgPRR23D1_4	sgMTHFD2_4	NA	NA	NA	NA
sgPRR23D2_1	sgMTHFSD_1	NA	NA	NA	NA
sgPRR23D2_2	sgMTMR10_3	NA	NA	NA	NA
sgPRR23D2_3	sgMTMR14_4	NA	NA	NA	NA
sgPRR23D2_4	sgMTNR1B_1	NA	NA	NA	NA
sgPRSS1_2	sgMTRF1_2	NA	NA	NA	NA
sgPRSS1_3	sgMTR_1	NA	NA	NA	NA
sgPRSS3_1	sgMTURN_3	NA	NA	NA	NA
sgPRSS3_4	sgMTUS1_1	NA	NA	NA	NA
sgPRSS50_1	sgMUC12_1	NA	NA	NA	NA
sgPRUNE_4	sgMUC12_10	NA	NA	NA	NA
sgPSG11_3	sgMUC17_2	NA	NA	NA	NA
sgPSG11_4	sgMUC17_3	NA	NA	NA	NA
sgPSG2_1	sgMUC20_1	NA	NA	NA	NA
sgPSG2_2	sgMUC5B_3	NA	NA	NA	NA
sgPSG2_4	sgMUSTN1_3	NA	NA	NA	NA
sgPSG2_5	sgMUSTN1_4	NA	NA	NA	NA
sgPSG3_5	sgMUTYH_2	NA	NA	NA	NA
sgPSG5_2	sgMVB12A_4	NA	NA	NA	NA
sgPSG5_3	sgMVK_4	NA	NA	NA	NA
sgPSG8_2	sgMX1_2	NA	NA	NA	NA
sgPSG8_4	sgMYADM_2	NA	NA	NA	NA
sgPSIP1_3	sgMYBBP1A_4	NA	NA	NA	NA
sgPSMA6_2	sgMYBL1_2	NA	NA	NA	NA
sgPSMC1_1	sgMYB_3	NA	NA	NA	NA
sgPSMC1_2	sgMYCBP_2	NA	NA	NA	NA
sgPSMC2_2	sgMYCBP_3	NA	NA	NA	NA
sgPSMC3_2	sgMYCL_1	NA	NA	NA	NA
sgPSMC3_3	sgMYF6_3	NA	NA	NA	NA
sgPSMC6_1	sgMYH13_1	NA	NA	NA	NA
sgPSMC6_4	sgMYH1_2	NA	NA	NA	NA
sgPSMD12_2	sgMYH1_3	NA	NA	NA	NA
sgPSMD2_3	sgMYH2_1	NA	NA	NA	NA
sgPSMD2_4	sgMYH2_4	NA	NA	NA	NA
sgPSMD4_1	sgMYH3_4	NA	NA	NA	NA
sgPSMD4_2	sgMYH7_2	NA	NA	NA	NA
sgPSMD7_1	sgMYH8_2	NA	NA	NA	NA
sgPSMD8_4	sgMYH8_4	NA	NA	NA	NA
sgPSME1_1	sgMYL10_1	NA	NA	NA	NA
sgPSME2_1	sgMYL10_3	NA	NA	NA	NA
sgPSME2_2	sgMYL12A_3	NA	NA	NA	NA
sgPSME2_3	sgMYL12A_4	NA	NA	NA	NA
sgPSPH_3	sgMYL12B_5	NA	NA	NA	NA
sgPTCD2_4	sgMYL4_2	NA	NA	NA	NA
sgPTCD3_4	sgMYL5_4	NA	NA	NA	NA
sgPTCHD3_2	sgMYL6B_2	NA	NA	NA	NA
sgPTEN_2	sgMYL6_1	NA	NA	NA	NA
sgPTEN_3	sgMYL9_3	NA	NA	NA	NA
sgPTEN_4	sgMYLPF_4	NA	NA	NA	NA
sgPTGES3_3	sgMYO10_2	NA	NA	NA	NA
sgPTGES3_4	sgMYO3A_4	NA	NA	NA	NA
sgPTGR1_4	sgMYO3B_4	NA	NA	NA	NA
sgPTMA_3	sgMYO5C_3	NA	NA	NA	NA
sgPTMA_4	sgMYOCD_4	NA	NA	NA	NA
sgPTMS_4	sgMYOZ1_1	NA	NA	NA	NA
sgPTOV1_4	sgMYRF_2	NA	NA	NA	NA
sgPTP4A1_2	sgMYT1L_3	NA	NA	NA	NA
sgPTP4A2_2	sgMZB1_3	NA	NA	NA	NA
sgPTP4A2_3	sgMZB1_4	NA	NA	NA	NA
sgPTP4A2_4	sgMZT1_4	NA	NA	NA	NA
sgPTPN11_2	sgMZT2A_1	NA	NA	NA	NA
sgPTPN20B_2	sgMZT2A_2	NA	NA	NA	NA
sgPTPN20B_3	sgMZT2A_4	NA	NA	NA	NA
sgPTPN20B_4	sgMZT2B_1	NA	NA	NA	NA
sgPTTG2_2	sgMZT2B_3	NA	NA	NA	NA
sgPVRIG_1	sgMZT2B_5	NA	NA	NA	NA
sgPVRIG_4	sgNAA15_3	NA	NA	NA	NA
sgPYHIN1_3	sgNAA35_3	NA	NA	NA	NA
sgPYROXD1_2	sgNAA40_4	NA	NA	NA	NA
sgPYURF_4	sgNAA50_3	NA	NA	NA	NA
sgPYY_2	sgNAB1_2	NA	NA	NA	NA
sgRAB13_1	sgNAB1_3	NA	NA	NA	NA
sgRAB13_3	sgNABP2_4	NA	NA	NA	NA
sgRAB13_4	sgNACA_2	NA	NA	NA	NA
sgRAB18_3	sgNAMPT_2	NA	NA	NA	NA
sgRAB18_4	sgNAMPT_3	NA	NA	NA	NA
sgRAB1A_2	sgNANOG_1	NA	NA	NA	NA
sgRAB1B_1	sgNAP1L1_3	NA	NA	NA	NA
sgRAB31_2	sgNAP1L4_2	NA	NA	NA	NA
sgRAB42_1	sgNAP1L4_3	NA	NA	NA	NA
sgRAB42_2	sgNAP1L4_4	NA	NA	NA	NA
sgRAB42_3	sgNAPSA_1	NA	NA	NA	NA
sgRAB42_4	sgNAT1_2	NA	NA	NA	NA
sgRAB43_1	sgNAT2_3	NA	NA	NA	NA
sgRAB43_3	sgNAT8_2	NA	NA	NA	NA
sgRAB5A_2	sgNAT9_1	NA	NA	NA	NA
sgRAB5A_3	sgNBAS_2	NA	NA	NA	NA
sgRAB6A_2	sgNBPF3_2	NA	NA	NA	NA
sgRAB6C_1	sgNBR1_4	NA	NA	NA	NA
sgRAB6C_2	sgNCAPD2_2	NA	NA	NA	NA
sgRAB6C_3	sgNCAPG_1	NA	NA	NA	NA
sgRAB6C_4	sgNCCRP1_1	NA	NA	NA	NA
sgRABGEF1_1	sgNCK2_4	NA	NA	NA	NA
sgRABGEF1_3	sgNCKAP1L_1	NA	NA	NA	NA
sgRABGEF1_4	sgNCKAP5_2	NA	NA	NA	NA
sgRABGGTB_4	sgNCOA4_4	NA	NA	NA	NA
sgRABL2A_3	sgNCR3LG1_4	NA	NA	NA	NA
sgRABL2B_4	sgNDEL1_2	NA	NA	NA	NA
sgRAC1_1	sgNDEL1_3	NA	NA	NA	NA
sgRAC1_3	sgNDN_1	NA	NA	NA	NA
sgRACGAP1_4	sgNDRG4_3	NA	NA	NA	NA
sgRAD17_4	sgNDST3_4	NA	NA	NA	NA
sgRAD1_2	sgNDUFA11_3	NA	NA	NA	NA
sgRAD21_3	sgNDUFA8_3	NA	NA	NA	NA
sgRAD23B_3	sgNDUFA9_2	NA	NA	NA	NA
sgRAD23B_4	sgNDUFA9_4	NA	NA	NA	NA
sgRAD52_2	sgNDUFAF1_3	NA	NA	NA	NA
sgRAD52_3	sgNDUFAF2_3	NA	NA	NA	NA
sgRALA_3	sgNDUFAF4_3	NA	NA	NA	NA
sgRALGAPA1_1	sgNDUFAF4_4	NA	NA	NA	NA
sgRALGAPA1_2	sgNDUFB1_3	NA	NA	NA	NA
sgRALGAPA1_3	sgNDUFB3_1	NA	NA	NA	NA
sgRALGAPA1_4	sgNDUFB3_3	NA	NA	NA	NA
sgRANBP1_1	sgNDUFB3_4	NA	NA	NA	NA
sgRANBP2_1	sgNDUFB4_2	NA	NA	NA	NA
sgRANBP2_2	sgNDUFB8_1	NA	NA	NA	NA
sgRANBP2_7	sgNDUFB9_1	NA	NA	NA	NA
sgRANBP2_8	sgNDUFB9_3	NA	NA	NA	NA
sgRAN_2	sgNDUFB9_4	NA	NA	NA	NA
sgRAN_4	sgNDUFS5_1	NA	NA	NA	NA
sgRAP1A_1	sgNDUFS5_3	NA	NA	NA	NA
sgRAP1A_3	sgNDUFS5_4	NA	NA	NA	NA
sgRAP1B_1	sgNDUFS7_2	NA	NA	NA	NA
sgRAP1B_2	sgNEBL_3	NA	NA	NA	NA
sgRAP1B_4	sgNECAB3_1	NA	NA	NA	NA
