multi_target_guides	single_mismatch_guides	pam_distal_single_mismatch_guides	pam_distal_double_mismatch_guides	guides_not_target_anywhere	guides_not_target_exon
NA	sgITM2B_2	NA	NA	NA	NA
NA	sgITPK1_1	NA	NA	NA	NA
NA	sgITPR3_1	NA	NA	NA	NA
NA	sgITSN1_2	NA	NA	NA	NA
NA	sgIVL_3	NA	NA	NA	NA
NA	sgIZUMO1_3	NA	NA	NA	NA
NA	sgJAGN1_1	NA	NA	NA	NA
NA	sgJAKMIP3_2	NA	NA	NA	NA
NA	sgJMJD6_1	NA	NA	NA	NA
NA	sgJPT1_4	NA	NA	NA	NA
NA	sgKANK2_3	NA	NA	NA	NA
NA	sgKANK4_3	NA	NA	NA	NA
NA	sgKATNA1_3	NA	NA	NA	NA
NA	sgKATNBL1_1	NA	NA	NA	NA
NA	sgKATNBL1_4	NA	NA	NA	NA
NA	sgKBTBD11_3	NA	NA	NA	NA
NA	sgKBTBD7_1	NA	NA	NA	NA
NA	sgKBTBD7_2	NA	NA	NA	NA
NA	sgKBTBD7_3	NA	NA	NA	NA
NA	sgKCNA1_2	NA	NA	NA	NA
NA	sgKCNA3_1	NA	NA	NA	NA
NA	sgKCNA3_2	NA	NA	NA	NA
NA	sgKCNA3_3	NA	NA	NA	NA
NA	sgKCNA5_4	NA	NA	NA	NA
NA	sgKCNA7_4	NA	NA	NA	NA
NA	sgKCNC1_1	NA	NA	NA	NA
NA	sgKCNC1_3	NA	NA	NA	NA
NA	sgKCNC3_2	NA	NA	NA	NA
NA	sgKCNC4_1	NA	NA	NA	NA
NA	sgKCNC4_3	NA	NA	NA	NA
NA	sgKCNC4_4	NA	NA	NA	NA
NA	sgKCND1_1	NA	NA	NA	NA
NA	sgKCND3_4	NA	NA	NA	NA
NA	sgKCNE1_1	NA	NA	NA	NA
NA	sgKCNE1_2	NA	NA	NA	NA
NA	sgKCNG1_4	NA	NA	NA	NA
NA	sgKCNG2_2	NA	NA	NA	NA
NA	sgKCNG4_3	NA	NA	NA	NA
NA	sgKCNH2_1	NA	NA	NA	NA
NA	sgKCNH5_1	NA	NA	NA	NA
NA	sgKCNH6_2	NA	NA	NA	NA
NA	sgKCNH6_4	NA	NA	NA	NA
NA	sgKCNIP3_4	NA	NA	NA	NA
NA	sgKCNJ12_1	NA	NA	NA	NA
NA	sgKCNJ12_3	NA	NA	NA	NA
NA	sgKCNJ13_3	NA	NA	NA	NA
NA	sgKCNJ14_4	NA	NA	NA	NA
NA	sgKCNJ18_1	NA	NA	NA	NA
NA	sgKCNJ18_2	NA	NA	NA	NA
NA	sgKCNJ18_3	NA	NA	NA	NA
NA	sgKCNK15_2	NA	NA	NA	NA
NA	sgKCNK3_4	NA	NA	NA	NA
NA	sgKCNN1_4	NA	NA	NA	NA
NA	sgKCNQ4_2	NA	NA	NA	NA
NA	sgKCNS2_1	NA	NA	NA	NA
NA	sgKCTD10_3	NA	NA	NA	NA
NA	sgKCTD12_2	NA	NA	NA	NA
NA	sgKCTD13_4	NA	NA	NA	NA
NA	sgKCTD14_3	NA	NA	NA	NA
NA	sgKCTD17_2	NA	NA	NA	NA
NA	sgKCTD4_4	NA	NA	NA	NA
NA	sgKCTD5_2	NA	NA	NA	NA
NA	sgKCTD7_3	NA	NA	NA	NA
NA	sgKCTD9_2	NA	NA	NA	NA
NA	sgKCTD9_4	NA	NA	NA	NA
NA	sgKDM4B_2	NA	NA	NA	NA
NA	sgKDM4C_3	NA	NA	NA	NA
NA	sgKDM4E_4	NA	NA	NA	NA
NA	sgKDM5C_3	NA	NA	NA	NA
NA	sgKDM5D_1	NA	NA	NA	NA
NA	sgKDM5D_2	NA	NA	NA	NA
NA	sgKDSR_1	NA	NA	NA	NA
NA	sgKGD4_4	NA	NA	NA	NA
NA	sgKHDC1L_3	NA	NA	NA	NA
NA	sgKHDC1_3	NA	NA	NA	NA
NA	sgKHSRP_2	NA	NA	NA	NA
NA	sgKHSRP_3	NA	NA	NA	NA
NA	sgKHSRP_4	NA	NA	NA	NA
NA	sgKIAA0319L_1	NA	NA	NA	NA
NA	sgKIAA0319L_3	NA	NA	NA	NA
NA	sgKIAA0319_1	NA	NA	NA	NA
NA	sgKIAA1191_1	NA	NA	NA	NA
NA	sgKIAA1191_2	NA	NA	NA	NA
NA	sgKIAA1191_3	NA	NA	NA	NA
NA	sgKIAA1191_4	NA	NA	NA	NA
NA	sgKIAA2013_1	NA	NA	NA	NA
NA	sgKIAA2013_2	NA	NA	NA	NA
NA	sgKIAA2013_3	NA	NA	NA	NA
NA	sgKIAA2013_4	NA	NA	NA	NA
NA	sgKIF12_4	NA	NA	NA	NA
NA	sgKIF19_1	NA	NA	NA	NA
NA	sgKIF1B_3	NA	NA	NA	NA
NA	sgKIF1C_1	NA	NA	NA	NA
NA	sgKIF2A_1	NA	NA	NA	NA
NA	sgKIF2A_2	NA	NA	NA	NA
NA	sgKIF4A_3	NA	NA	NA	NA
NA	sgKIF4A_4	NA	NA	NA	NA
NA	sgKIF4B_2	NA	NA	NA	NA
NA	sgKIF4B_4	NA	NA	NA	NA
NA	sgKIF5C_4	NA	NA	NA	NA
NA	sgKIF7_4	NA	NA	NA	NA
NA	sgKIR2DL1_1	NA	NA	NA	NA
NA	sgKIR2DL1_2	NA	NA	NA	NA
NA	sgKIR2DL3_2	NA	NA	NA	NA
NA	sgKIR2DL3_3	NA	NA	NA	NA
NA	sgKIR2DL4_2	NA	NA	NA	NA
NA	sgKIR2DL4_3	NA	NA	NA	NA
NA	sgKIR2DL4_4	NA	NA	NA	NA
NA	sgKIR3DL1_1	NA	NA	NA	NA
NA	sgKIR3DL1_2	NA	NA	NA	NA
NA	sgKIR3DL1_3	NA	NA	NA	NA
NA	sgKIR3DL1_4	NA	NA	NA	NA
NA	sgKIR3DL2_1	NA	NA	NA	NA
NA	sgKIR3DL2_3	NA	NA	NA	NA
NA	sgKIR3DL3_2	NA	NA	NA	NA
NA	sgKIR3DL3_3	NA	NA	NA	NA
NA	sgKLF17_2	NA	NA	NA	NA
NA	sgKLF18_4	NA	NA	NA	NA
NA	sgKLF3_3	NA	NA	NA	NA
NA	sgKLF3_4	NA	NA	NA	NA
NA	sgKLF7_1	NA	NA	NA	NA
NA	sgKLF7_3	NA	NA	NA	NA
NA	sgKLHL14_2	NA	NA	NA	NA
NA	sgKLHL25_4	NA	NA	NA	NA
NA	sgKLHL33_3	NA	NA	NA	NA
NA	sgKLHL38_2	NA	NA	NA	NA
NA	sgKLHL3_3	NA	NA	NA	NA
NA	sgKLHL5_1	NA	NA	NA	NA
NA	sgKLHL5_4	NA	NA	NA	NA
NA	sgKLHL6_3	NA	NA	NA	NA
NA	sgKLK15_1	NA	NA	NA	NA
NA	sgKLK1_3	NA	NA	NA	NA
NA	sgKLK2_3	NA	NA	NA	NA
NA	sgKLK2_4	NA	NA	NA	NA
NA	sgKLK3_2	NA	NA	NA	NA
NA	sgKLK3_3	NA	NA	NA	NA
NA	sgKLK6_2	NA	NA	NA	NA
NA	sgKLRC2_1	NA	NA	NA	NA
NA	sgKLRC2_4	NA	NA	NA	NA
NA	sgKLRC3_2	NA	NA	NA	NA
NA	sgKLRC4-KLRK1_2	NA	NA	NA	NA
NA	sgKLRC4_2	NA	NA	NA	NA
NA	sgKLRC4_3	NA	NA	NA	NA
NA	sgKLRC4_4	NA	NA	NA	NA
NA	sgKMT2D_1	NA	NA	NA	NA
NA	sgKNOP1_2	NA	NA	NA	NA
NA	sgKNOP1_3	NA	NA	NA	NA
NA	sgKPLCE_3	NA	NA	NA	NA
NA	sgKPNA2_1	NA	NA	NA	NA
NA	sgKPNA4_3	NA	NA	NA	NA
NA	sgKPNA4_4	NA	NA	NA	NA
NA	sgKPNA7_1	NA	NA	NA	NA
NA	sgKPNA7_3	NA	NA	NA	NA
NA	sgKRAS_4	NA	NA	NA	NA
NA	sgKRBOX1_2	NA	NA	NA	NA
NA	sgKRBOX1_4	NA	NA	NA	NA
NA	sgKRBOX4_1	NA	NA	NA	NA
NA	sgKRBOX4_2	NA	NA	NA	NA
NA	sgKRBOX4_4	NA	NA	NA	NA
NA	sgKRBOX5_3	NA	NA	NA	NA
NA	sgKRCC1_1	NA	NA	NA	NA
NA	sgKRT12_1	NA	NA	NA	NA
NA	sgKRT13_1	NA	NA	NA	NA
NA	sgKRT13_2	NA	NA	NA	NA
NA	sgKRT14_1	NA	NA	NA	NA
NA	sgKRT16_2	NA	NA	NA	NA
NA	sgKRT16_3	NA	NA	NA	NA
NA	sgKRT17_1	NA	NA	NA	NA
NA	sgKRT17_2	NA	NA	NA	NA
NA	sgKRT17_3	NA	NA	NA	NA
NA	sgKRT17_4	NA	NA	NA	NA
NA	sgKRT18_2	NA	NA	NA	NA
NA	sgKRT18_3	NA	NA	NA	NA
NA	sgKRT18_4	NA	NA	NA	NA
NA	sgKRT19_4	NA	NA	NA	NA
NA	sgKRT20_1	NA	NA	NA	NA
NA	sgKRT23_2	NA	NA	NA	NA
NA	sgKRT28_1	NA	NA	NA	NA
NA	sgKRT31_3	NA	NA	NA	NA
NA	sgKRT32_2	NA	NA	NA	NA
NA	sgKRT33A_3	NA	NA	NA	NA
NA	sgKRT33B_1	NA	NA	NA	NA
NA	sgKRT33B_3	NA	NA	NA	NA
NA	sgKRT33B_4	NA	NA	NA	NA
NA	sgKRT34_1	NA	NA	NA	NA
NA	sgKRT34_2	NA	NA	NA	NA
NA	sgKRT34_3	NA	NA	NA	NA
NA	sgKRT35_3	NA	NA	NA	NA
NA	sgKRT37_1	NA	NA	NA	NA
NA	sgKRT37_3	NA	NA	NA	NA
NA	sgKRT38_2	NA	NA	NA	NA
NA	sgKRT4_2	NA	NA	NA	NA
NA	sgKRT5_1	NA	NA	NA	NA
NA	sgKRT6A_1	NA	NA	NA	NA
NA	sgKRT6A_2	NA	NA	NA	NA
NA	sgKRT6B_1	NA	NA	NA	NA
NA	sgKRT6B_2	NA	NA	NA	NA
NA	sgKRT6B_3	NA	NA	NA	NA
NA	sgKRT6C_1	NA	NA	NA	NA
NA	sgKRT6C_2	NA	NA	NA	NA
NA	sgKRT6C_3	NA	NA	NA	NA
NA	sgKRT71_1	NA	NA	NA	NA
NA	sgKRT71_2	NA	NA	NA	NA
NA	sgKRT72_1	NA	NA	NA	NA
NA	sgKRT73_1	NA	NA	NA	NA
NA	sgKRT73_3	NA	NA	NA	NA
NA	sgKRT74_1	NA	NA	NA	NA
NA	sgKRT75_3	NA	NA	NA	NA
NA	sgKRT76_1	NA	NA	NA	NA
NA	sgKRT76_2	NA	NA	NA	NA
NA	sgKRT76_3	NA	NA	NA	NA
NA	sgKRT77_4	NA	NA	NA	NA
NA	sgKRT7_1	NA	NA	NA	NA
NA	sgKRT7_2	NA	NA	NA	NA
NA	sgKRT80_4	NA	NA	NA	NA
NA	sgKRT81_1	NA	NA	NA	NA
NA	sgKRT81_3	NA	NA	NA	NA
NA	sgKRT82_2	NA	NA	NA	NA
NA	sgKRT83_1	NA	NA	NA	NA
NA	sgKRT83_2	NA	NA	NA	NA
NA	sgKRT83_4	NA	NA	NA	NA
NA	sgKRT85_4	NA	NA	NA	NA
NA	sgKRT86_1	NA	NA	NA	NA
NA	sgKRT86_2	NA	NA	NA	NA
NA	sgKRT86_3	NA	NA	NA	NA
NA	sgKRT86_4	NA	NA	NA	NA
NA	sgKRT8_1	NA	NA	NA	NA
NA	sgKRT8_2	NA	NA	NA	NA
NA	sgKRT8_3	NA	NA	NA	NA
NA	sgKRT8_4	NA	NA	NA	NA
NA	sgKRT9_1	NA	NA	NA	NA
NA	sgKRTAP1-1_1	NA	NA	NA	NA
NA	sgKRTAP1-1_2	NA	NA	NA	NA
NA	sgKRTAP1-1_4	NA	NA	NA	NA
NA	sgKRTAP1-3_3	NA	NA	NA	NA
NA	sgKRTAP1-3_4	NA	NA	NA	NA
NA	sgKRTAP1-4_2	NA	NA	NA	NA
NA	sgKRTAP1-4_3	NA	NA	NA	NA
NA	sgKRTAP1-5_1	NA	NA	NA	NA
NA	sgKRTAP1-5_3	NA	NA	NA	NA
NA	sgKRTAP10-10_2	NA	NA	NA	NA
NA	sgKRTAP10-10_3	NA	NA	NA	NA
NA	sgKRTAP10-11_3	NA	NA	NA	NA
NA	sgKRTAP10-11_4	NA	NA	NA	NA
NA	sgKRTAP10-12_2	NA	NA	NA	NA
NA	sgKRTAP10-12_4	NA	NA	NA	NA
NA	sgKRTAP10-1_1	NA	NA	NA	NA
NA	sgKRTAP10-1_3	NA	NA	NA	NA
NA	sgKRTAP10-2_1	NA	NA	NA	NA
NA	sgKRTAP10-2_4	NA	NA	NA	NA
NA	sgKRTAP10-3_2	NA	NA	NA	NA
NA	sgKRTAP10-3_3	NA	NA	NA	NA
NA	sgKRTAP10-3_4	NA	NA	NA	NA
NA	sgKRTAP10-4_2	NA	NA	NA	NA
NA	sgKRTAP10-4_3	NA	NA	NA	NA
NA	sgKRTAP10-5_1	NA	NA	NA	NA
NA	sgKRTAP10-5_4	NA	NA	NA	NA
NA	sgKRTAP10-6_1	NA	NA	NA	NA
NA	sgKRTAP10-7_1	NA	NA	NA	NA
NA	sgKRTAP10-7_2	NA	NA	NA	NA
NA	sgKRTAP10-7_3	NA	NA	NA	NA
NA	sgKRTAP10-9_2	NA	NA	NA	NA
NA	sgKRTAP10-9_3	NA	NA	NA	NA
NA	sgKRTAP10-9_4	NA	NA	NA	NA
NA	sgKRTAP12-1_4	NA	NA	NA	NA
NA	sgKRTAP12-2_1	NA	NA	NA	NA
NA	sgKRTAP12-2_3	NA	NA	NA	NA
NA	sgKRTAP12-2_4	NA	NA	NA	NA
NA	sgKRTAP12-3_4	NA	NA	NA	NA
NA	sgKRTAP13-1_1	NA	NA	NA	NA
NA	sgKRTAP13-1_3	NA	NA	NA	NA
NA	sgKRTAP13-1_4	NA	NA	NA	NA
NA	sgKRTAP13-2_1	NA	NA	NA	NA
NA	sgKRTAP13-2_2	NA	NA	NA	NA
NA	sgKRTAP13-2_3	NA	NA	NA	NA
NA	sgKRTAP13-4_3	NA	NA	NA	NA
NA	sgKRTAP13-4_4	NA	NA	NA	NA
NA	sgKRTAP17-1_3	NA	NA	NA	NA
NA	sgKRTAP19-1_2	NA	NA	NA	NA
NA	sgKRTAP19-1_4	NA	NA	NA	NA
NA	sgKRTAP19-2_3	NA	NA	NA	NA
NA	sgKRTAP19-3_1	NA	NA	NA	NA
NA	sgKRTAP19-3_2	NA	NA	NA	NA
NA	sgKRTAP19-3_3	NA	NA	NA	NA
NA	sgKRTAP19-3_4	NA	NA	NA	NA
NA	sgKRTAP19-4_1	NA	NA	NA	NA
NA	sgKRTAP19-4_3	NA	NA	NA	NA
NA	sgKRTAP19-4_4	NA	NA	NA	NA
NA	sgKRTAP19-5_1	NA	NA	NA	NA
NA	sgKRTAP19-6_1	NA	NA	NA	NA
NA	sgKRTAP19-6_2	NA	NA	NA	NA
NA	sgKRTAP19-6_3	NA	NA	NA	NA
NA	sgKRTAP19-6_4	NA	NA	NA	NA
NA	sgKRTAP19-7_2	NA	NA	NA	NA
NA	sgKRTAP19-7_4	NA	NA	NA	NA
NA	sgKRTAP20-1_2	NA	NA	NA	NA
NA	sgKRTAP20-1_4	NA	NA	NA	NA
NA	sgKRTAP20-2_1	NA	NA	NA	NA
NA	sgKRTAP20-3_4	NA	NA	NA	NA
NA	sgKRTAP21-1_3	NA	NA	NA	NA
NA	sgKRTAP29-1_4	NA	NA	NA	NA
NA	sgKRTAP3-2_2	NA	NA	NA	NA
NA	sgKRTAP3-3_2	NA	NA	NA	NA
NA	sgKRTAP3-3_3	NA	NA	NA	NA
NA	sgKRTAP4-11_1	NA	NA	NA	NA
NA	sgKRTAP4-11_2	NA	NA	NA	NA
NA	sgKRTAP4-11_4	NA	NA	NA	NA
NA	sgKRTAP4-12_2	NA	NA	NA	NA
NA	sgKRTAP4-16_2	NA	NA	NA	NA
NA	sgKRTAP4-16_3	NA	NA	NA	NA
NA	sgKRTAP4-16_4	NA	NA	NA	NA
NA	sgKRTAP4-1_3	NA	NA	NA	NA
NA	sgKRTAP4-2_1	NA	NA	NA	NA
NA	sgKRTAP4-2_2	NA	NA	NA	NA
NA	sgKRTAP4-3_1	NA	NA	NA	NA
NA	sgKRTAP4-3_2	NA	NA	NA	NA
NA	sgKRTAP4-5_1	NA	NA	NA	NA
NA	sgKRTAP4-5_2	NA	NA	NA	NA
NA	sgKRTAP4-6_2	NA	NA	NA	NA
NA	sgKRTAP4-6_3	NA	NA	NA	NA
NA	sgKRTAP4-8_2	NA	NA	NA	NA
NA	sgKRTAP4-9_1	NA	NA	NA	NA
NA	sgKRTAP4-9_2	NA	NA	NA	NA
NA	sgKRTAP4-9_3	NA	NA	NA	NA
NA	sgKRTAP5-10_1	NA	NA	NA	NA
NA	sgKRTAP5-10_2	NA	NA	NA	NA
NA	sgKRTAP5-10_3	NA	NA	NA	NA
NA	sgKRTAP5-10_4	NA	NA	NA	NA
NA	sgKRTAP5-11_1	NA	NA	NA	NA
NA	sgKRTAP5-11_4	NA	NA	NA	NA
NA	sgKRTAP5-1_2	NA	NA	NA	NA
NA	sgKRTAP5-3_2	NA	NA	NA	NA
NA	sgKRTAP5-3_4	NA	NA	NA	NA
NA	sgKRTAP5-4_1	NA	NA	NA	NA
NA	sgKRTAP5-4_3	NA	NA	NA	NA
NA	sgKRTAP5-4_4	NA	NA	NA	NA
NA	sgKRTAP5-5_1	NA	NA	NA	NA
NA	sgKRTAP5-6_1	NA	NA	NA	NA
NA	sgKRTAP5-6_2	NA	NA	NA	NA
NA	sgKRTAP5-6_3	NA	NA	NA	NA
NA	sgKRTAP5-8_1	NA	NA	NA	NA
NA	sgKRTAP5-9_2	NA	NA	NA	NA
NA	sgKRTAP5-9_3	NA	NA	NA	NA
NA	sgKRTAP5-9_4	NA	NA	NA	NA
NA	sgKRTAP6-1_4	NA	NA	NA	NA
NA	sgKRTAP9-1_2	NA	NA	NA	NA
NA	sgKRTAP9-3_1	NA	NA	NA	NA
NA	sgKRTAP9-3_2	NA	NA	NA	NA
NA	sgKRTAP9-3_3	NA	NA	NA	NA
NA	sgKRTAP9-4_1	NA	NA	NA	NA
NA	sgKRTAP9-6_1	NA	NA	NA	NA
NA	sgKRTAP9-6_2	NA	NA	NA	NA
NA	sgKRTAP9-6_3	NA	NA	NA	NA
NA	sgKRTAP9-7_3	NA	NA	NA	NA
NA	sgKRTAP9-8_1	NA	NA	NA	NA
NA	sgKRTAP9-9_1	NA	NA	NA	NA
NA	sgKRTAP9-9_2	NA	NA	NA	NA
NA	sgKRTAP9-9_3	NA	NA	NA	NA
NA	sgKRTCAP2_3	NA	NA	NA	NA
NA	sgL3MBTL2_3	NA	NA	NA	NA
NA	sgLAGE3_2	NA	NA	NA	NA
NA	sgLAMB4_4	NA	NA	NA	NA
NA	sgLAMP5_4	NA	NA	NA	NA
NA	sgLAMTOR2_1	NA	NA	NA	NA
NA	sgLAMTOR5_2	NA	NA	NA	NA
NA	sgLAMTOR5_3	NA	NA	NA	NA
NA	sgLANCL3_2	NA	NA	NA	NA
NA	sgLARGE1_4	NA	NA	NA	NA
NA	sgLARP1B_1	NA	NA	NA	NA
NA	sgLARP1B_2	NA	NA	NA	NA
NA	sgLARP4B_4	NA	NA	NA	NA
NA	sgLARP4_2	NA	NA	NA	NA
NA	sgLARP4_3	NA	NA	NA	NA
NA	sgLARP7_1	NA	NA	NA	NA
NA	sgLARP7_2	NA	NA	NA	NA
NA	sgLASP1_2	NA	NA	NA	NA
NA	sgLCE1B_1	NA	NA	NA	NA
NA	sgLCE1B_2	NA	NA	NA	NA
NA	sgLCE1B_3	NA	NA	NA	NA
NA	sgLCE1D_2	NA	NA	NA	NA
NA	sgLCE1E_1	NA	NA	NA	NA
NA	sgLCE1E_2	NA	NA	NA	NA
NA	sgLCE1F_1	NA	NA	NA	NA
NA	sgLCE1F_2	NA	NA	NA	NA
NA	sgLCE2B_3	NA	NA	NA	NA
NA	sgLCE2C_2	NA	NA	NA	NA
NA	sgLCE3A_4	NA	NA	NA	NA
NA	sgLCE3B_4	NA	NA	NA	NA
NA	sgLCE3C_3	NA	NA	NA	NA
NA	sgLCE3D_1	NA	NA	NA	NA
NA	sgLCE3D_2	NA	NA	NA	NA
NA	sgLCE3D_3	NA	NA	NA	NA
NA	sgLCE3E_2	NA	NA	NA	NA
NA	sgLCE3E_3	NA	NA	NA	NA
NA	sgLCE5A_1	NA	NA	NA	NA
NA	sgLCMT1_1	NA	NA	NA	NA
NA	sgLCMT1_4	NA	NA	NA	NA
NA	sgLCN1_1	NA	NA	NA	NA
NA	sgLCN1_3	NA	NA	NA	NA
NA	sgLCN1_4	NA	NA	NA	NA
NA	sgLDHAL6A_1	NA	NA	NA	NA
NA	sgLDHAL6B_2	NA	NA	NA	NA
NA	sgLDHAL6B_3	NA	NA	NA	NA
NA	sgLDHAL6B_4	NA	NA	NA	NA
NA	sgLDHA_2	NA	NA	NA	NA
NA	sgLDHB_1	NA	NA	NA	NA
NA	sgLDHC_1	NA	NA	NA	NA
NA	sgLDHC_2	NA	NA	NA	NA
NA	sgLDHC_4	NA	NA	NA	NA
NA	sgLEFTY1_1	NA	NA	NA	NA
NA	sgLEFTY1_2	NA	NA	NA	NA
NA	sgLEFTY1_3	NA	NA	NA	NA
NA	sgLEFTY2_3	NA	NA	NA	NA
NA	sgLEFTY2_4	NA	NA	NA	NA
NA	sgLELP1_2	NA	NA	NA	NA
NA	sgLEMD1_3	NA	NA	NA	NA
NA	sgLEMD2_4	NA	NA	NA	NA
NA	sgLETM1_1	NA	NA	NA	NA
NA	sgLGALS13_2	NA	NA	NA	NA
NA	sgLGALS16_4	NA	NA	NA	NA
NA	sgLGALS1_4	NA	NA	NA	NA
NA	sgLGALS7_1	NA	NA	NA	NA
NA	sgLGALS7_2	NA	NA	NA	NA
NA	sgLGALS9B_1	NA	NA	NA	NA
NA	sgLGALS9C_1	NA	NA	NA	NA
NA	sgLGALS9_1	NA	NA	NA	NA
NA	sgLGALS9_3	NA	NA	NA	NA
NA	sgLGALS9_4	NA	NA	NA	NA
NA	sgLGI4_3	NA	NA	NA	NA
NA	sgLGMN_2	NA	NA	NA	NA
NA	sgLGR5_4	NA	NA	NA	NA
NA	sgLHB_4	NA	NA	NA	NA
NA	sgLHFPL1_2	NA	NA	NA	NA
NA	sgLHFPL6_2	NA	NA	NA	NA
NA	sgLHX1_2	NA	NA	NA	NA
NA	sgLHX2_2	NA	NA	NA	NA
NA	sgLILRA1_1	NA	NA	NA	NA
NA	sgLILRA1_2	NA	NA	NA	NA
NA	sgLILRA1_4	NA	NA	NA	NA
NA	sgLILRA2_1	NA	NA	NA	NA
NA	sgLILRA2_2	NA	NA	NA	NA
NA	sgLILRA4_1	NA	NA	NA	NA
NA	sgLILRA6_1	NA	NA	NA	NA
NA	sgLILRA6_3	NA	NA	NA	NA
NA	sgLILRB1_1	NA	NA	NA	NA
NA	sgLILRB1_2	NA	NA	NA	NA
NA	sgLILRB1_3	NA	NA	NA	NA
NA	sgLILRB2_1	NA	NA	NA	NA
NA	sgLILRB2_2	NA	NA	NA	NA
NA	sgLILRB2_4	NA	NA	NA	NA
NA	sgLILRB3_4	NA	NA	NA	NA
NA	sgLILRB4_3	NA	NA	NA	NA
NA	sgLIMCH1_1	NA	NA	NA	NA
NA	sgLIMS1_1	NA	NA	NA	NA
NA	sgLIMS1_2	NA	NA	NA	NA
NA	sgLIMS1_4	NA	NA	NA	NA
NA	sgLIN28A_3	NA	NA	NA	NA
NA	sgLIN7B_3	NA	NA	NA	NA
NA	sgLINC02203_1	NA	NA	NA	NA
NA	sgLINC02203_2	NA	NA	NA	NA
NA	sgLINC02203_3	NA	NA	NA	NA
NA	sgLINC02203_4	NA	NA	NA	NA
NA	sgLINC02210-CRHR1_1	NA	NA	NA	NA
NA	sgLINC03040_1	NA	NA	NA	NA
NA	sgLINC03040_3	NA	NA	NA	NA
NA	sgLINS1_3	NA	NA	NA	NA
NA	sgLIPC_4	NA	NA	NA	NA
NA	sgLIPJ_1	NA	NA	NA	NA
NA	sgLIPJ_4	NA	NA	NA	NA
NA	sgLIPM_2	NA	NA	NA	NA
NA	sgLMO2_2	NA	NA	NA	NA
NA	sgLMO3_4	NA	NA	NA	NA
NA	sgLMX1A_1	NA	NA	NA	NA
NA	sgLMX1B_1	NA	NA	NA	NA
NA	sgLNPK_4	NA	NA	NA	NA
NA	sgLOC100507221_1	NA	NA	NA	NA
NA	sgLOC100652777_1	NA	NA	NA	NA
NA	sgLOC100996696_1	NA	NA	NA	NA
NA	sgLOC100996701_1	NA	NA	NA	NA
NA	sgLOC100996701_4	NA	NA	NA	NA
NA	sgLOC101059915_2	NA	NA	NA	NA
NA	sgLOC101927180_1	NA	NA	NA	NA
NA	sgLOC101927180_2	NA	NA	NA	NA
NA	sgLOC101927180_4	NA	NA	NA	NA
NA	sgLOC101927375_2	NA	NA	NA	NA
NA	sgLOC101927375_4	NA	NA	NA	NA
NA	sgLOC101928044_1	NA	NA	NA	NA
NA	sgLOC101930434_1	NA	NA	NA	NA
NA	sgLOC101930434_2	NA	NA	NA	NA
NA	sgLOC101930434_3	NA	NA	NA	NA
NA	sgLOC102723407_1	NA	NA	NA	NA
NA	sgLOC102723407_2	NA	NA	NA	NA
NA	sgLOC102723407_3	NA	NA	NA	NA
NA	sgLOC102723407_4	NA	NA	NA	NA
NA	sgLOC102723475_2	NA	NA	NA	NA
NA	sgLOC102723532_1	NA	NA	NA	NA
NA	sgLOC102723573_1	NA	NA	NA	NA
NA	sgLOC102724117_2	NA	NA	NA	NA
NA	sgLOC102724197_2	NA	NA	NA	NA
NA	sgLOC102724200_4	NA	NA	NA	NA
NA	sgLOC102724652_1	NA	NA	NA	NA
NA	sgLOC102724971_1	NA	NA	NA	NA
NA	sgLOC102724971_3	NA	NA	NA	NA
NA	sgLOC102724971_4	NA	NA	NA	NA
NA	sgLOC105370092_2	NA	NA	NA	NA
NA	sgLOC105371932_4	NA	NA	NA	NA
NA	sgLOC105373989_1	NA	NA	NA	NA
NA	sgLOC105375012_1	NA	NA	NA	NA
NA	sgLOC105375012_2	NA	NA	NA	NA
NA	sgLOC105375012_3	NA	NA	NA	NA
NA	sgLOC105375116_2	NA	NA	NA	NA
NA	sgLOC105375817_1	NA	NA	NA	NA
NA	sgLOC105376722_1	NA	NA	NA	NA
NA	sgLOC105376722_2	NA	NA	NA	NA
NA	sgLOC105378148_2	NA	NA	NA	NA
NA	sgLOC105379522_1	NA	NA	NA	NA
NA	sgLOC105379522_2	NA	NA	NA	NA
NA	sgLOC105379522_4	NA	NA	NA	NA
NA	sgLOC105379554_1	NA	NA	NA	NA
NA	sgLOC105379554_2	NA	NA	NA	NA
NA	sgLOC105379561_1	NA	NA	NA	NA
NA	sgLOC105379561_2	NA	NA	NA	NA
NA	sgLOC105379561_3	NA	NA	NA	NA
NA	sgLOC105379561_4	NA	NA	NA	NA
NA	sgLOC107983958_4	NA	NA	NA	NA
NA	sgLOC107983983_3	NA	NA	NA	NA
NA	sgLOC107983989_1	NA	NA	NA	NA
NA	sgLOC107983989_3	NA	NA	NA	NA
NA	sgLOC107983989_4	NA	NA	NA	NA
NA	sgLOC107984126_3	NA	NA	NA	NA
NA	sgLOC107984365_2	NA	NA	NA	NA
NA	sgLOC107984732_2	NA	NA	NA	NA
NA	sgLOC107984936_1	NA	NA	NA	NA
NA	sgLOC107984936_2	NA	NA	NA	NA
NA	sgLOC107985149_2	NA	NA	NA	NA
NA	sgLOC107985915_4	NA	NA	NA	NA
NA	sgLOC107986346_1	NA	NA	NA	NA
NA	sgLOC107986768_1	NA	NA	NA	NA
NA	sgLOC107986800_1	NA	NA	NA	NA
