multi_target_guides	single_mismatch_guides	pam_distal_single_mismatch_guides	pam_distal_double_mismatch_guides	guides_not_target_anywhere	guides_not_target_exon
sgGBA_4	sgDCBLD1_4	NA	NA	NA	sgCERKL_4
sgGBP1_1	sgDCLRE1C_3	NA	NA	NA	sgCES1_1
sgGBP1_2	sgDCTN3_4	NA	NA	NA	sgCES2_1
sgGCAT_2	sgDCTN5_1	NA	NA	NA	sgCES5A_1
sgGCAT_4	sgDCTN5_2	NA	NA	NA	sgCHAC1_1
sgGCSH_2	sgDCTN5_4	NA	NA	NA	sgCHD4_2
sgGCSH_3	sgDCTN6_2	NA	NA	NA	sgCHEK2_2
sgGCSH_4	sgDCUN1D1_2	NA	NA	NA	sgCHFR_3
sgGGCT_4	sgDCUN1D2_2	NA	NA	NA	sgCHORDC1_1
sgGINS2_3	sgDCUN1D3_2	NA	NA	NA	sgCHRNA7_1
sgGK_2	sgDCUN1D3_4	NA	NA	NA	sgCHRNA7_2
sgGK_3	sgDDB1_4	NA	NA	NA	sgCIB1_1
sgGLDC_1	sgDDIT3_1	NA	NA	NA	sgCIC_1
sgGLDC_2	sgDDX11_1	NA	NA	NA	sgCLDN16_1
sgGLDC_4	sgDDX21_4	NA	NA	NA	sgCLDN5_1
sgGLRX3_4	sgDDX23_4	NA	NA	NA	sgCLDN5_2
sgGLRX_2	sgDDX24_1	NA	NA	NA	sgCLDN5_3
sgGLRX_3	sgDDX24_4	NA	NA	NA	sgCLDN5_4
sgGLTP_2	sgDDX28_4	NA	NA	NA	sgCLEC10A_2
sgGLTP_4	sgDDX39B_1	NA	NA	NA	sgCLEC19A_4
sgGLTSCR2_3	sgDDX39B_2	NA	NA	NA	sgCLEC7A_3
sgGLTSCR2_4	sgDDX39B_3	NA	NA	NA	sgCLECL1_2
sgGLUL_1	sgDDX39B_4	NA	NA	NA	sgCLECL1_3
sgGNAQ_1	sgDDX3X_1	NA	NA	NA	sgCLLU1_1
sgGNAQ_4	sgDDX50_3	NA	NA	NA	sgCLLU1_2
sgGNG10_1	sgDDX53_2	NA	NA	NA	sgCLLU1_3
sgGNG10_2	sgDDX6_4	NA	NA	NA	sgCLLU1_4
sgGNG10_3	sgDEC1_4	NA	NA	NA	sgCLLU1OS_1
sgGNGT1_4	sgDEF8_1	NA	NA	NA	sgCLLU1OS_2
sgGNPNAT1_4	sgDEFA5_2	NA	NA	NA	sgCLLU1OS_3
sgGOLGA5_4	sgDEFA6_2	NA	NA	NA	sgCLLU1OS_4
sgGOLGA6L2_2	sgDEFB136_1	NA	NA	NA	sgCLN3_1
sgGOLGA7_2	sgDEK_1	NA	NA	NA	sgCLN3_2
sgGOLGA8R_1	sgDFNB59_2	NA	NA	NA	sgCLN3_3
sgGOLGA8R_2	sgDGAT2_2	NA	NA	NA	sgCLN3_4
sgGOT2_1	sgDGKD_3	NA	NA	NA	sgCLTA_4
sgGOT2_2	sgDGKQ_1	NA	NA	NA	sgCMTM3_3
sgGPAT2_1	sgDHFRL1_1	NA	NA	NA	sgCMTM3_4
sgGPAT2_2	sgDHRS4L2_1	NA	NA	NA	sgCNEP1R1_3
sgGPAT2_3	sgDHX35_2	NA	NA	NA	sgCNN3_3
sgGPAT2_4	sgDHX38_3	NA	NA	NA	sgCNTD2_4
sgGPATCH11_1	sgDHX9_1	NA	NA	NA	sgCOL18A1_1
sgGPCPD1_2	sgDKK4_3	NA	NA	NA	sgCOL1A1_4
sgGPR125_1	sgDLGAP4_4	NA	NA	NA	sgCOL23A1_2
sgGPR125_3	sgDLGAP5_1	NA	NA	NA	sgCOL23A1_3
sgGPR125_4	sgDLST_4	NA	NA	NA	sgCOL24A1_2
sgGPR32_3	sgDMBT1_3	NA	NA	NA	sgCOL25A1_3
sgGPR32_4	sgDMRTA2_1	NA	NA	NA	sgCOL25A1_4
sgGPRIN2_1	sgDMRTA2_2	NA	NA	NA	sgCOL28A1_1
sgGPRIN2_2	sgDNAH3_3	NA	NA	NA	sgCOL2A1_3
sgGPRIN2_3	sgDNAJA1_1	NA	NA	NA	sgCOL4A6_1
sgGPRIN2_4	sgDNAJA1_2	NA	NA	NA	sgCOL4A6_4
sgGPS2_4	sgDNAJA1_3	NA	NA	NA	sgCOL5A2_3
sgGPX1_1	sgDNAJB12_1	NA	NA	NA	sgCOL9A2_3
sgGPX1_2	sgDNAJB14_4	NA	NA	NA	sgCOLCA1_1
sgGPX1_3	sgDNAJB1_1	NA	NA	NA	sgCOLCA1_2
sgGRAP_1	sgDNAJB1_4	NA	NA	NA	sgCOLCA1_3
sgGRAP_2	sgDNAJC12_2	NA	NA	NA	sgCOLCA1_4
sgGRAP_3	sgDNAJC1_4	NA	NA	NA	sgCOLQ_3
sgGRK6_1	sgDNAJC24_3	NA	NA	NA	sgCOQ2_4
sgGRK6_4	sgDNAJC2_4	NA	NA	NA	sgCOX7A2_1
sgGRM5_1	sgDNAJC5_2	NA	NA	NA	sgCOX7A2L_1
sgGRM5_2	sgDNAJC5_3	NA	NA	NA	sgCPLX4_1
sgGSTM3_4	sgDNAJC7_2	NA	NA	NA	sgCPNE5_3
sgGTF2H1_3	sgDNAJC8_3	NA	NA	NA	sgCPSF3L_1
sgGTF2H1_4	sgDNAJC8_4	NA	NA	NA	sgCRB3_4
sgGTF2I_2	sgDND1_2	NA	NA	NA	sgCRIPAK_1
sgGTF2I_3	sgDOCK10_2	NA	NA	NA	sgCRIPAK_2
sgGTF2I_4	sgDOLK_4	NA	NA	NA	sgCRIPAK_3
sgGTF3C6_3	sgDPCR1_1	NA	NA	NA	sgCRISP3_1
sgGYG2_1	sgDPCR1_2	NA	NA	NA	sgCRTC2_3
sgH2AFV_1	sgDPCR1_3	NA	NA	NA	sgCRYGB_1
sgH2AFV_3	sgDPCR1_4	NA	NA	NA	sgCSNK1G1_2
sgH2AFZ_1	sgDPF2_4	NA	NA	NA	sgCSNK1G1_4
sgHADHA_4	sgDPF3_1	NA	NA	NA	sgCSNK2A1_1
sgHADHB_2	sgDPH3_2	NA	NA	NA	sgCSPP1_1
sgHAUS4_1	sgDPH3_3	NA	NA	NA	sgCT62_1
sgHAUS6_1	sgDPH3_4	NA	NA	NA	sgCT62_2
sgHAUS6_2	sgDPPA2_1	NA	NA	NA	sgCT62_3
sgHAUS6_3	sgDPPA2_3	NA	NA	NA	sgCT62_4
sgHAUS6_4	sgDPPA5_3	NA	NA	NA	sgCTD-2368P22.1_1
sgHAVCR1_2	sgDPRX_1	NA	NA	NA	sgCTD-2368P22.1_2
sgHBZ_1	sgDPRX_2	NA	NA	NA	sgCTD-2368P22.1_3
sgHBZ_2	sgDPRX_3	NA	NA	NA	sgCTD-2368P22.1_4
sgHBZ_3	sgDPRX_4	NA	NA	NA	sgCTDNEP1_4
sgHCN2_4	sgDPY19L1_1	NA	NA	NA	sgCTPS2_4
sgHINT1_1	sgDPY19L1_3	NA	NA	NA	sgCTSA_1
sgHIST1H2BK_1	sgDPY19L1_4	NA	NA	NA	sgCUEDC2_2
sgHIST1H2BK_2	sgDPY19L2_1	NA	NA	NA	sgCXADR_4
sgHIST1H2BK_3	sgDR1_3	NA	NA	NA	sgCXCL5_1
sgHIST2H2BF_1	sgDRAM2_3	NA	NA	NA	sgCXorf21_1
sgHIST2H2BF_2	sgDRD5_3	NA	NA	NA	sgCXorf24_1
sgHLA-B_1	sgDRG1_2	NA	NA	NA	sgCXorf24_2
sgHLA-DPB1_3	sgDSE_4	NA	NA	NA	sgCXorf24_3
sgHMGCS1_1	sgDTX1_1	NA	NA	NA	sgCXorf24_4
sgHNRNPA3_1	sgDTX4_1	NA	NA	NA	sgCXorf28_1
sgHNRNPAB_2	sgDUS4L_3	NA	NA	NA	sgCXorf28_2
sgHNRNPD_4	sgDUS4L_4	NA	NA	NA	sgCXorf31_1
sgHNRNPK_1	sgDUXA_1	NA	NA	NA	sgCXorf31_2
sgHNRNPL_1	sgDYNAP_3	NA	NA	NA	sgCXorf31_3
sgHNRNPL_3	sgDYNC1LI1_2	NA	NA	NA	sgCXorf31_4
sgHORMAD1_2	sgDYNLL1_1	NA	NA	NA	sgCYB561_3
sgHORMAD1_3	sgDYNLRB1_3	NA	NA	NA	sgCYP4B1_1
sgHRG_4	sgDYNLRB1_4	NA	NA	NA	sgCYP4B1_2
sgHRNR_2	sgDYNLT1_3	NA	NA	NA	sgCYP4B1_3
sgHRSP12_3	sgE2F3_3	NA	NA	NA	sgCYP4B1_4
sgHS6ST1_1	sgE2F5_4	NA	NA	NA	sgCYP4F11_2
sgHS6ST1_2	sgE2F6_1	NA	NA	NA	sgCYP51A1_4
sgHS6ST1_4	sgE2F8_3	NA	NA	NA	sgCYP7A1_4
sgHSD17B7_1	sgECEL1_2	NA	NA	NA	sgCYTH1_3
sgHSD17B7_2	sgEDDM3A_1	NA	NA	NA	sgCYorf17_1
sgHSF2_3	sgEDEM2_1	NA	NA	NA	sgCYorf17_2
sgHSP90AA1_4	sgEDEM3_4	NA	NA	NA	sgCYorf17_3
sgHSP90AB1_3	sgEDN3_2	NA	NA	NA	sgCYorf17_4
sgHSP90AB1_4	sgEFCAB12_2	NA	NA	NA	sgDAB1_4
sgHSP90B1_3	sgEFCAB14_1	NA	NA	NA	sgDACT3_3
sgHSPA5_3	sgEFNA3_4	NA	NA	NA	sgDCAF12_1
sgHSPA5_4	sgEIF2B5_2	NA	NA	NA	sgDCAF13_1
sgHSPA6_1	sgEIF2B5_3	NA	NA	NA	sgDCAF13_2
sgHSPA6_2	sgEIF2S2_2	NA	NA	NA	sgDCHS2_1
sgHSPA6_3	sgEIF3K_1	NA	NA	NA	sgDCHS2_2
sgHSPA6_4	sgEIF3K_4	NA	NA	NA	sgDCHS2_3
sgHSPA8_3	sgEIF3L_4	NA	NA	NA	sgDCHS2_4
sgHSPA9_4	sgEIF4A1_2	NA	NA	NA	sgDDHD1_3
sgHSPB1_3	sgEIF4EBP1_2	NA	NA	NA	sgDDX27_1
sgHSPB1_4	sgEIF4EBP1_3	NA	NA	NA	sgDEC1_1
sgHTR7_1	sgEIF4EBP2_3	NA	NA	NA	sgDEC1_2
sgHYDIN_3	sgEIF4E_3	NA	NA	NA	sgDEC1_3
sgHYDIN_4	sgEIF4G3_3	NA	NA	NA	sgDEFA5_1
sgHYPK_3	sgEIF4H_4	NA	NA	NA	sgDEFB119_2
sgHYPK_4	sgEIF5A2_2	NA	NA	NA	sgDEFB121_1
sgID2_1	sgEIF5_2	NA	NA	NA	sgDEFB126_1
sgIDS_2	sgELF1_2	NA	NA	NA	sgDEFB126_2
sgIFI16_4	sgELF2_1	NA	NA	NA	sgDEFB126_3
sgIGF2BP3_3	sgELF2_2	NA	NA	NA	sgDEFB126_4
sgIGF2BP3_4	sgELL2_3	NA	NA	NA	sgDGKZ_1
sgIGLON5_1	sgELL3_2	NA	NA	NA	sgDHRS12_1
sgIGLON5_3	sgELMO2_1	NA	NA	NA	sgDHRS12_4
sgIGLON5_4	sgELMOD1_1	NA	NA	NA	sgDHRS4L2_2
sgIGSF3_1	sgEMB_1	NA	NA	NA	sgDHRS4L2_3
sgIGSF3_2	sgEMB_2	NA	NA	NA	sgDIRC1_1
sgIGSF3_3	sgEMB_3	NA	NA	NA	sgDIRC1_2
sgIKBKG_2	sgEML3_1	NA	NA	NA	sgDIRC1_3
sgIKBKG_3	sgEMP2_4	NA	NA	NA	sgDIRC1_4
sgIKBKG_4	sgEMR1_3	NA	NA	NA	sgDIRC3_1
sgIK_1	sgENAH_2	NA	NA	NA	sgDIRC3_2
sgIK_2	sgENKD1_3	NA	NA	NA	sgDIRC3_3
sgIL32_4	sgENO1_4	NA	NA	NA	sgDIRC3_4
sgILF2_1	sgENOPH1_4	NA	NA	NA	sgDIXDC1_1
sgIMMP1L_2	sgENPEP_2	NA	NA	NA	sgDLEU1_1
sgIMPA1_2	sgENSA_2	NA	NA	NA	sgDLEU1_2
sgINTS4_3	sgEPHA6_2	NA	NA	NA	sgDLEU1_3
sgINTS4_4	sgEPS8L1_3	NA	NA	NA	sgDLEU1_4
sgINTS6_2	sgEPS8_4	NA	NA	NA	sgDMPK_1
sgINTS6_3	sgERBB2_1	NA	NA	NA	sgDMPK_2
sgIPMK_3	sgERCC4_3	NA	NA	NA	sgDMPK_3
sgIPMK_4	sgERF_1	NA	NA	NA	sgDMPK_4
sgIPO7_4	sgERV3-1_2	NA	NA	NA	sgDNAAF3_1
sgIQSEC3_1	sgERVFRD-1_2	NA	NA	NA	sgDNAH10OS_1
sgISG20L2_3	sgESCO1_2	NA	NA	NA	sgDNAH10OS_2
sgISPD_3	sgESRRA_1	NA	NA	NA	sgDNAH10OS_3
sgIST1_2	sgESRRA_4	NA	NA	NA	sgDNAH10OS_4
sgKATNBL1_2	sgESX1_1	NA	NA	NA	sgDNAH3_1
sgKCNJ12_1	sgESX1_2	NA	NA	NA	sgDNAH7_3
sgKCNJ12_2	sgESX1_3	NA	NA	NA	sgDNAJB14_1
sgKCNJ12_3	sgETV1_2	NA	NA	NA	sgDNAJC2_1
sgKCNJ12_4	sgETV2_1	NA	NA	NA	sgDNALI1_1
sgKCNMB3_3	sgETV3L_3	NA	NA	NA	sgDNPEP_1
sgKCTD1_1	sgEVC2_4	NA	NA	NA	sgDPF1_1
sgKCTD5_3	sgEWSR1_4	NA	NA	NA	sgDPYSL2_1
sgKDM6A_4	sgEXD2_3	NA	NA	NA	sgDSCAML1_1
sgKIAA0895L_1	sgEXOC2_1	NA	NA	NA	sgDSCR4_1
sgKIAA0895L_3	sgEXOC3L4_2	NA	NA	NA	sgDSCR4_2
sgKIAA1143_2	sgEXOC7_3	NA	NA	NA	sgDSCR4_3
sgKIAA1143_3	sgEXOG_4	NA	NA	NA	sgDSCR4_4
sgKIAA1143_4	sgF5_2	NA	NA	NA	sgDSCR8_1
sgKIAA1191_2	sgF5_3	NA	NA	NA	sgDSCR8_2
sgKIAA1191_3	sgFABP1_1	NA	NA	NA	sgDSCR8_3
sgKIAA1328_1	sgFAF1_2	NA	NA	NA	sgDSCR8_4
sgKIAA2013_2	sgFAF2_4	NA	NA	NA	sgDUOXA1_3
sgKIAA2013_3	sgFAHD1_4	NA	NA	NA	sgDUSP11_3
sgKIAA2013_4	sgFAHD2B_1	NA	NA	NA	sgDUSP13_2
sgKIF25_1	sgFAHD2B_2	NA	NA	NA	sgDUSP13_3
sgKIF25_2	sgFAHD2B_3	NA	NA	NA	sgDUSP13_4
sgKIF27_2	sgFAM104B_2	NA	NA	NA	sgEDAR_2
sgKIF27_3	sgFAM104B_3	NA	NA	NA	sgEFCAB13_1
sgKIF27_4	sgFAM106A_3	NA	NA	NA	sgEFCAB13_2
sgKLF7_4	sgFAM110B_3	NA	NA	NA	sgEFCAB13_3
sgKLF8_4	sgFAM115C_1	NA	NA	NA	sgEFCAB13_4
sgKLHL12_3	sgFAM120B_1	NA	NA	NA	sgEFHB_2
sgKMT2C_1	sgFAM120B_2	NA	NA	NA	sgEFNA4_4
sgKNTC1_4	sgFAM131B_2	NA	NA	NA	sgEIF2B3_3
sgKPNA2_4	sgFAM132B_2	NA	NA	NA	sgEIF4B_2
sgKPNA4_4	sgFAM13A_4	NA	NA	NA	sgEIF4B_3
sgKRAS_2	sgFAM149B1_4	NA	NA	NA	sgELMO3_1
sgKRAS_4	sgFAM150B_4	NA	NA	NA	sgEML2_1
sgKRT19_4	sgFAM153C_1	NA	NA	NA	sgEML2_2
sgKRTAP10-2_1	sgFAM159A_2	NA	NA	NA	sgEML2_3
sgKRTAP13-3_2	sgFAM160A1_3	NA	NA	NA	sgEML2_4
sgKRTAP21-1_2	sgFAM162A_1	NA	NA	NA	sgENAH_3
sgKRTCAP2_4	sgFAM167A_2	NA	NA	NA	sgENOSF1_3
sgLAMTOR3_2	sgFAM177A1_2	NA	NA	NA	sgEP400NL_1
sgLAMTOR3_3	sgFAM179A_2	NA	NA	NA	sgEP400NL_4
sgLAMTOR5_1	sgFAM182B_3	NA	NA	NA	sgEPB41L2_3
sgLANCL3_1	sgFAM182B_4	NA	NA	NA	sgEPB41L5_4
sgLAP3_2	sgFAM183A_1	NA	NA	NA	sgEPM2A_2
sgLAP3_3	sgFAM186A_2	NA	NA	NA	sgEPRS_3
sgLAPTM4B_3	sgFAM192A_2	NA	NA	NA	sgERAP1_2
sgLARP4_1	sgFAM195A_3	NA	NA	NA	sgERCC2_3
sgLARP4_2	sgFAM204A_2	NA	NA	NA	sgERH_2
sgLCN1_1	sgFAM204A_4	NA	NA	NA	sgERI3_3
sgLDHAL6B_4	sgFAM205A_4	NA	NA	NA	sgERN2_1
sgLDHB_4	sgFAM206A_3	NA	NA	NA	sgESAM_1
sgLETM1_4	sgFAM210B_3	NA	NA	NA	sgESYT2_1
sgLGALS9B_1	sgFAM210B_4	NA	NA	NA	sgETNK1_1
sgLIMS1_3	sgFAM213A_2	NA	NA	NA	sgETNPPL_1
sgLIN28A_3	sgFAM220A_2	NA	NA	NA	sgETS1_1
sgLINC00998_1	sgFAM228A_2	NA	NA	NA	sgEVI2A_1
sgLLPH_1	sgFAM32A_3	NA	NA	NA	sgEXTL2_1
sgLLPH_2	sgFAM35A_4	NA	NA	NA	sgEYA1_1
sgLLPH_3	sgFAM3C_4	NA	NA	NA	sgEYA3_4
sgLRP5_3	sgFAM53B_4	NA	NA	NA	sgFABP5_1
sgLRRC37B_4	sgFAM60A_1	NA	NA	NA	sgFAM104B_4
sgLRRC7_2	sgFAM63B_1	NA	NA	NA	sgFAM129C_1
sgLSM12_1	sgFAM64A_1	NA	NA	NA	sgFAM134B_1
sgLSM12_2	sgFAM83C_2	NA	NA	NA	sgFAM134B_2
sgLSM12_3	sgFAM83C_3	NA	NA	NA	sgFAM169B_1
sgLSM12_4	sgFAM83C_4	NA	NA	NA	sgFAM169B_2
sgLSM6_2	sgFAM86B1_1	NA	NA	NA	sgFAM169B_3
sgLYPLA1_4	sgFAM86B1_2	NA	NA	NA	sgFAM169B_4
sgLYPLA2_1	sgFAM92A1_1	NA	NA	NA	sgFAM182B_1
sgLYPLA2_2	sgFAM98C_1	NA	NA	NA	sgFAM182B_2
sgLYPLA2_4	sgFAM9A_3	NA	NA	NA	sgFAM183B_1
sgLYRM2_3	sgFANCL_3	NA	NA	NA	sgFAM183B_2
sgLYRM5_1	sgFAR1_2	NA	NA	NA	sgFAM183B_3
sgMAD2L1_2	sgFARS2_3	NA	NA	NA	sgFAM183B_4
sgMAGEB6_3	sgFASLG_2	NA	NA	NA	sgFAM186B_4
sgMAGEB6_4	sgFASTKD1_1	NA	NA	NA	sgFAM193B_4
sgMALL_1	sgFAT4_1	NA	NA	NA	sgFAM19A5_1
sgMALL_2	sgFAT4_4	NA	NA	NA	sgFAM215A_1
sgMALL_3	sgFBLIM1_2	NA	NA	NA	sgFAM215A_2
sgMALL_4	sgFBP2_3	NA	NA	NA	sgFAM215A_3
sgMANBAL_1	sgFBP2_4	NA	NA	NA	sgFAM215A_4
sgMANBAL_4	sgFBRSL1_1	NA	NA	NA	sgFAM218A_1
sgMANEAL_2	sgFBXL12_3	NA	NA	NA	sgFAM218A_2
sgMAP2K1_2	sgFBXO36_4	NA	NA	NA	sgFAM218A_3
sgMAP2K2_1	sgFBXO40_2	NA	NA	NA	sgFAM218A_4
sgMAP2K2_2	sgFBXO7_4	NA	NA	NA	sgFAM25E_1
sgMAP2K2_3	sgFBXW10_2	NA	NA	NA	sgFAM25E_2
sgMAP2K2_4	sgFBXW2_2	NA	NA	NA	sgFAM25E_3
sgMAP2K3_2	sgFCF1_2	NA	NA	NA	sgFAM25E_4
sgMAP2K3_3	sgFCGBP_1	NA	NA	NA	sgFAM46A_1
sgMAP2K3_4	sgFCGBP_3	NA	NA	NA	sgFAM46A_2
sgMAP2K4_1	sgFCGBP_4	NA	NA	NA	sgFAM69A_1
sgMAP2K4_4	sgFCGRT_1	NA	NA	NA	sgFAM69A_2
sgMAPK1IP1L_1	sgFCHO2_2	NA	NA	NA	sgFAM69A_3
sgMAPK1IP1L_2	sgFCN3_1	NA	NA	NA	sgFAM69A_4
sgMAPK1IP1L_3	sgFCRL5_4	NA	NA	NA	sgFAM83D_1
sgMAPK8IP1_2	sgFCRL6_2	NA	NA	NA	sgFAM90A26_1
sgMATR3_3	sgFDX1_1	NA	NA	NA	sgFAM90A26_2
sgMCFD2_3	sgFDXACB1_3	NA	NA	NA	sgFANCL_4
sgMCTP2_1	sgFEM1A_4	NA	NA	NA	sgFARSB_1
sgMCTP2_2	sgFEN1_2	NA	NA	NA	sgFBXL22_3
sgMCTS1_1	sgFEN1_3	NA	NA	NA	sgFBXL22_4
sgMDH1_4	sgFES_2	NA	NA	NA	sgFCER2_3
sgME2_1	sgFEZ1_4	NA	NA	NA	sgFCN1_3
sgMEA1_1	sgFGA_3	NA	NA	NA	sgFCRL6_1
sgMED27_1	sgFGD4_4	NA	NA	NA	sgFCRL6_3
sgMED27_3	sgFGF6_2	NA	NA	NA	sgFCRL6_4
sgMED27_4	sgFGFBP2_4	NA	NA	NA	sgFEZ2_3
sgMEF2A_3	sgFGFR2_3	NA	NA	NA	sgFGA_4
sgMEIS3_2	sgFGG_4	NA	NA	NA	sgFGF12_1
sgMEMO1_1	sgFGL1_2	NA	NA	NA	sgFGF8_1
sgMEMO1_2	sgFHIT_3	NA	NA	NA	sgFLJ27365_1
sgMETAP2_4	sgFHL1_4	NA	NA	NA	sgFLJ27365_2
sgMETTL15_1	sgFIP1L1_2	NA	NA	NA	sgFLJ27365_3
sgMETTL15_2	sgFKBP9_3	NA	NA	NA	sgFLJ27365_4
sgMETTL15_3	sgFLG2_1	NA	NA	NA	sgFMN1_1
sgMETTL15_4	sgFLG2_4	NA	NA	NA	sgFMO2_1
sgMETTL1_2	sgFLG_1	NA	NA	NA	sgFMO2_2
sgMETTL7A_2	sgFLG_2	NA	NA	NA	sgFMO2_3
sgMETTL8_4	sgFLG_4	NA	NA	NA	sgFMO2_4
sgMFF_2	sgFLNB_3	NA	NA	NA	sgFMO6P_1
sgMFF_3	sgFLYWCH1_1	NA	NA	NA	sgFMO6P_2
sgMGAM_3	sgFN3K_2	NA	NA	NA	sgFMO6P_3
sgMGST2_2	sgFNTA_3	NA	NA	NA	sgFMO6P_4
sgMIPEP_3	sgFNTA_4	NA	NA	NA	sgFOLR3_3
sgMKI67IP_2	sgFOLH1_1	NA	NA	NA	sgFREM1_1
sgMMP23B_2	sgFOLR2_1	NA	NA	NA	sgFRRS1L_2
sgMMP23B_3	sgFOLR2_2	NA	NA	NA	sgFTCDNL1_2
sgMMP23B_4	sgFOLR2_3	NA	NA	NA	sgFTCDNL1_3
sgMOCS3_4	sgFOLR3_1	NA	NA	NA	sgFTCDNL1_4
sgMORF4L1_4	sgFOLR3_2	NA	NA	NA	sgG6PD_1
sgMPHOSPH8_3	sgFOSL1_1	NA	NA	NA	sgGABRB3_1
sgMPPE1_1	sgFOSL1_2	NA	NA	NA	sgGADL1_3
sgMPPED1_3	sgFOXB2_1	NA	NA	NA	sgGALNT14_3
sgMPRIP_1	sgFOXJ2_4	NA	NA	NA	sgGCNT3_1
sgMPRIP_3	sgFOXM1_4	NA	NA	NA	sgGCNT3_2
sgMPV17L_4	sgFRG2C_1	NA	NA	NA	sgGCNT3_3
sgMPZL1_2	sgFRMD4A_2	NA	NA	NA	sgGCNT3_4
sgMRE11A_1	sgFRMD6_1	NA	NA	NA	sgGDF5OS_1
sgMRGPRX1_1	sgFRMD8_3	NA	NA	NA	sgGDF5OS_2
sgMRGPRX1_2	sgFSCB_1	NA	NA	NA	sgGDF5OS_3
sgMRGPRX1_3	sgFSCB_2	NA	NA	NA	sgGDF5OS_4
sgMRGPRX1_4	sgFSCN1_1	NA	NA	NA	sgGEMIN2_1
sgMRPL10_1	sgFSCN1_2	NA	NA	NA	sgGHRL_4
sgMRPL11_1	sgFSCN1_3	NA	NA	NA	sgGKN1_1
sgMRPL2_4	sgFSCN1_4	NA	NA	NA	sgGKN1_2
sgMRPL35_1	sgFSIP1_1	NA	NA	NA	sgGLRA4_1
sgMRPL36_1	sgFSIP1_4	NA	NA	NA	sgGLRA4_2
sgMRPL36_2	sgFTHL17_1	NA	NA	NA	sgGLRA4_3
sgMRPL36_4	sgFTSJ1_3	NA	NA	NA	sgGLRA4_4
sgMRPL45_1	sgFUBP3_2	NA	NA	NA	sgGLRX2_1
sgMRPL45_2	sgFUCA1_4	NA	NA	NA	sgGLRX2_2
sgMRPL48_4	sgFUNDC1_2	NA	NA	NA	sgGLRX2_3
sgMRPL50_1	sgFUT5_4	NA	NA	NA	sgGLUL_3
sgMRPL50_2	sgFXR1_3	NA	NA	NA	sgGNAL_1
sgMRPL9_4	sgFZD10_2	NA	NA	NA	sgGNRHR_1
sgMRPS18A_1	sgFZD3_1	NA	NA	NA	sgGNRHR_3
sgMRPS18A_2	sgG2E3_2	NA	NA	NA	sgGNS_2
sgMRPS18A_3	sgGAB3_3	NA	NA	NA	sgGP2_3
sgMRPS33_3	sgGABARAP_3	NA	NA	NA	sgGPATCH4_1
sgMRPS33_4	sgGABPA_3	NA	NA	NA	sgGPR110_2
sgMRPS6_4	sgGABRA3_4	NA	NA	NA	sgGPR111_1
sgMRRF_3	sgGABRR1_4	NA	NA	NA	sgGPR111_2
sgMRRF_4	sgGABRR2_4	NA	NA	NA	sgGPR111_3
sgMSANTD3_3	sgGALNT15_2	NA	NA	NA	sgGPR111_4
sgMSANTD3_4	sgGALNT1_2	NA	NA	NA	sgGPR123_1
sgMSL3_2	sgGALNT2_1	NA	NA	NA	sgGPR123_2
sgMSL3_4	sgGALNT3_3	NA	NA	NA	sgGPR123_3
sgMSMO1_1	sgGALNT6_1	NA	NA	NA	sgGPR123_4
sgMSN_1	sgGAP43_4	NA	NA	NA	sgGPR142_1
sgMST1_3	sgGAPDH_4	NA	NA	NA	sgGPR144_1
sgMST1_4	sgGAR1_4	NA	NA	NA	sgGPRC5C_1
sgMSTO1_1	sgGAS2L1_4	NA	NA	NA	sgGPRC5D_3
sgMSTO1_2	sgGATA4_1	NA	NA	NA	sgGRB14_2
sgMSTO1_3	sgGBP1_3	NA	NA	NA	sgGRIN1_4
sgMSTO1_4	sgGBP6_3	NA	NA	NA	sgGSTM2_1
sgMSX2_3	sgGC_4	NA	NA	NA	sgGSTM2_2
sgMSX2_4	sgGDAP1L1_4	NA	NA	NA	sgGSTM2_3
sgMTAP_3	sgGDF3_2	NA	NA	NA	sgGSTM2_4
sgMTCH2_2	sgGEMIN6_2	NA	NA	NA	sgGUCY1A2_3
sgMTIF3_4	sgGEMIN7_1	NA	NA	NA	sgGVQW1_1
sgMTRF1L_1	sgGEMIN7_2	NA	NA	NA	sgGVQW1_2
sgMTRF1L_2	sgGEMIN7_4	NA	NA	NA	sgGVQW1_4
sgMTRF1L_3	sgGEMIN8_2	NA	NA	NA	sgH2BFWT_3
sgMTRF1L_4	sgGFM2_3	NA	NA	NA	sgH2BFWT_4
sgMTX1_2	sgGGH_4	NA	NA	NA	sgHHLA3_1
sgMTX1_3	sgGGNBP2_1	NA	NA	NA	sgHHLA3_2
sgMTX1_4	sgGGT5_1	NA	NA	NA	sgHHLA3_3
sgMTX2_3	sgGJA1_1	NA	NA	NA	sgHHLA3_4
sgMUC12_3	sgGJA1_2	NA	NA	NA	sgHMGCL_3
sgMUC20_1	sgGJA1_4	NA	NA	NA	sgHMGCLL1_3
sgMUC20_2	sgGJA3_1	NA	NA	NA	sgHNF4A_1
sgMUC20_3	sgGJB5_3	NA	NA	NA	sgHOMEZ_1
sgMUC20_4	sgGJC3_3	NA	NA	NA	sgHP_1
sgMUC2_4	sgGJC3_4	NA	NA	NA	sgHRASLS_1
sgMUC6_2	sgGK2_4	NA	NA	NA	sgHRASLS_2
