multi_target_guides	single_mismatch_guides	pam_distal_single_mismatch_guides	pam_distal_double_mismatch_guides	guides_not_target_anywhere	guides_not_target_exon
sgSDCBP_4	sgITLN2_5	NA	NA	NA	NA
sgSDCBP_5	sgITPA_3	NA	NA	NA	NA
sgSDCCAG3_2	sgITPK1_3	NA	NA	NA	NA
sgSDF2_2	sgITPK1_4	NA	NA	NA	NA
sgSDHC_3	sgIWS1_5	NA	NA	NA	NA
sgSDHC_4	sgIYD_2	NA	NA	NA	NA
sgSDHC_5	sgIZUMO1_5	NA	NA	NA	NA
sgSDHC_7	sgJADE1_2	NA	NA	NA	NA
sgSDHC_9	sgJADE1_4	NA	NA	NA	NA
sgSEC11A_2	sgJAM2_1	NA	NA	NA	NA
sgSEC11A_4	sgJAM2_4	NA	NA	NA	NA
sgSEC61B_5	sgJAZF1_1	NA	NA	NA	NA
sgSEH1L_1	sgJPH2_4	NA	NA	NA	NA
sgSELK_2	sgJTB_1	NA	NA	NA	NA
sgSELK_3	sgJTB_2	NA	NA	NA	NA
sgSELK_4	sgJTB_4	NA	NA	NA	NA
sgSELK_5	sgKAL1_3	NA	NA	NA	NA
sgSELT_1	sgKANSL1L_3	NA	NA	NA	NA
sgSELT_3	sgKANSL1_1	NA	NA	NA	NA
sgSEMG1_4	sgKANSL1_2	NA	NA	NA	NA
sgSEPHS2_3	sgKARS_3	NA	NA	NA	NA
sgSEPT10_5	sgKARS_5	NA	NA	NA	NA
sgSEPT8_5	sgKATNB1_5	NA	NA	NA	NA
sgSERBP1_2	sgKATNBL1_3	NA	NA	NA	NA
sgSERBP1_4	sgKATNBL1_4	NA	NA	NA	NA
sgSERBP1_5	sgKAZALD1_1	NA	NA	NA	NA
sgSERHL2_1	sgKBTBD12_5	NA	NA	NA	NA
sgSETD8_2	sgKBTBD3_3	NA	NA	NA	NA
sgSETD8_3	sgKBTBD4_5	NA	NA	NA	NA
sgSETD8_5	sgKCNAB3_5	NA	NA	NA	NA
sgSF3A3_2	sgKCNE1_4	NA	NA	NA	NA
sgSF3A3_4	sgKCNE3_4	NA	NA	NA	NA
sgSF3A3_5	sgKCNG4_2	NA	NA	NA	NA
sgSF3B4_3	sgKCNH6_2	NA	NA	NA	NA
sgSF3B4_4	sgKCNH6_5	NA	NA	NA	NA
sgSF3B4_5	sgKCNIP2_2	NA	NA	NA	NA
sgSFR1_1	sgKCNIP4_2	NA	NA	NA	NA
sgSFR1_3	sgKCNK15_2	NA	NA	NA	NA
sgSFR1_4	sgKCNK7_5	NA	NA	NA	NA
sgSFTPA1_1	sgKCNMB3_6	NA	NA	NA	NA
sgSFTPA2_2	sgKCNMB4_1	NA	NA	NA	NA
sgSGCE_2	sgKCNN1_1	NA	NA	NA	NA
sgSH3BGRL3_2	sgKCNN2_8	NA	NA	NA	NA
sgSHC1_5	sgKCNRG_5	NA	NA	NA	NA
sgSHFM1_1	sgKCTD17_5	NA	NA	NA	NA
sgSHFM1_2	sgKCTD1_1	NA	NA	NA	NA
sgSHISA5_1	sgKDELC1_3	NA	NA	NA	NA
sgSHISA5_3	sgKDM3B_1	NA	NA	NA	NA
sgSHOX_1	sgKDM3B_4	NA	NA	NA	NA
sgSHOX_2	sgKDM4C_5	NA	NA	NA	NA
sgSHOX_3	sgKDM4E_5	NA	NA	NA	NA
sgSHOX_4	sgKERA_1	NA	NA	NA	NA
sgSHOX_5	sgKHDC1L_5	NA	NA	NA	NA
sgSHQ1_3	sgKHDC3L_1	NA	NA	NA	NA
sgSIGLEC11_1	sgKHDC3L_4	NA	NA	NA	NA
sgSIGLEC11_2	sgKHNYN_1	NA	NA	NA	NA
sgSIGLEC11_3	sgKHSRP_2	NA	NA	NA	NA
sgSIGLEC11_4	sgKHSRP_5	NA	NA	NA	NA
sgSIGLEC14_4	sgKIAA0020_2	NA	NA	NA	NA
sgSIGLEC14_5	sgKIAA0020_3	NA	NA	NA	NA
sgSIMC1_1	sgKIAA0226L_1	NA	NA	NA	NA
sgSIRPA_4	sgKIAA0513_3	NA	NA	NA	NA
sgSIRPG_3	sgKIAA0753_1	NA	NA	NA	NA
sgSKA1_1	sgKIAA0895L_1	NA	NA	NA	NA
sgSKA2_2	sgKIAA0895L_3	NA	NA	NA	NA
sgSKA2_3	sgKIAA1045_5	NA	NA	NA	NA
sgSKA2_5	sgKIAA1109_1	NA	NA	NA	NA
sgSKA3_1	sgKIAA1143_1	NA	NA	NA	NA
sgSKA3_2	sgKIAA1191_2	NA	NA	NA	NA
sgSKA3_3	sgKIAA1191_3	NA	NA	NA	NA
sgSKA3_4	sgKIAA1191_5	NA	NA	NA	NA
sgSKA3_5	sgKIAA1328_4	NA	NA	NA	NA
sgSKP1_2	sgKIAA1429_2	NA	NA	NA	NA
sgSKP1_4	sgKIAA1430_5	NA	NA	NA	NA
sgSLAMF6_3	sgKIAA1522_1	NA	NA	NA	NA
sgSLC10A5_1	sgKIAA1551_5	NA	NA	NA	NA
sgSLC16A14_3	sgKIAA1586_5	NA	NA	NA	NA
sgSLC16A6_2	sgKIAA1598_3	NA	NA	NA	NA
sgSLC19A3_2	sgKIF13A_5	NA	NA	NA	NA
sgSLC19A3_5	sgKIF13A_8	NA	NA	NA	NA
sgSLC25A14_5	sgKIF18A_4	NA	NA	NA	NA
sgSLC25A33_1	sgKIF18B_1	NA	NA	NA	NA
sgSLC25A33_2	sgKIF18B_2	NA	NA	NA	NA
sgSLC25A33_4	sgKIF22_5	NA	NA	NA	NA
sgSLC25A33_5	sgKIF2B_2	NA	NA	NA	NA
sgSLC25A38_1	sgKIF2B_4	NA	NA	NA	NA
sgSLC25A38_3	sgKIF4A_3	NA	NA	NA	NA
sgSLC25A38_5	sgKIFAP3_4	NA	NA	NA	NA
sgSLC25A51_3	sgKIFC2_1	NA	NA	NA	NA
sgSLC25A51_4	sgKIR2DL1_2	NA	NA	NA	NA
sgSLC25A52_4	sgKIR2DL1_4	NA	NA	NA	NA
sgSLC25A53_2	sgKIR2DL3_2	NA	NA	NA	NA
sgSLC25A53_4	sgKIR3DL1_1	NA	NA	NA	NA
sgSLC25A53_5	sgKIR3DL2_2	NA	NA	NA	NA
sgSLC25A5_1	sgKIR3DL3_3	NA	NA	NA	NA
sgSLC25A5_2	sgKITLG_1	NA	NA	NA	NA
sgSLC25A5_4	sgKLB_5	NA	NA	NA	NA
sgSLC25A6_1	sgKLC4_4	NA	NA	NA	NA
sgSLC25A6_2	sgKLF14_5	NA	NA	NA	NA
sgSLC25A6_3	sgKLF17_3	NA	NA	NA	NA
sgSLC25A6_4	sgKLF7_2	NA	NA	NA	NA
sgSLC25A6_5	sgKLF8_1	NA	NA	NA	NA
sgSLC29A4_5	sgKLHDC7B_5	NA	NA	NA	NA
sgSLC2A14_1	sgKLHDC8B_4	NA	NA	NA	NA
sgSLC2A14_3	sgKLHL10_1	NA	NA	NA	NA
sgSLC2A3_4	sgKLHL10_2	NA	NA	NA	NA
sgSLC31A1_1	sgKLHL12_3	NA	NA	NA	NA
sgSLC31A1_2	sgKLHL12_5	NA	NA	NA	NA
sgSLC31A1_4	sgKLHL13_1	NA	NA	NA	NA
sgSLC31A1_5	sgKLHL31_2	NA	NA	NA	NA
sgSLC35B4_3	sgKLHL38_2	NA	NA	NA	NA
sgSLC35G3_4	sgKLHL4_4	NA	NA	NA	NA
sgSLC35G6_2	sgKLHL5_1	NA	NA	NA	NA
sgSLC6A13_4	sgKLK14_3	NA	NA	NA	NA
sgSLC6A6_4	sgKLK6_1	NA	NA	NA	NA
sgSLC6A8_3	sgKLRB1_3	NA	NA	NA	NA
sgSLC6A8_4	sgKLRB1_4	NA	NA	NA	NA
sgSLIRP_4	sgKLRC3_2	NA	NA	NA	NA
sgSLIT2_1	sgKLRC4_4	NA	NA	NA	NA
sgSLMO2_3	sgKLRF2_2	NA	NA	NA	NA
sgSLMO2_4	sgKLRF2_3	NA	NA	NA	NA
sgSMARCE1_4	sgKNCN_1	NA	NA	NA	NA
sgSMIM10_4	sgKNG1_2	NA	NA	NA	NA
sgSMIM15_2	sgKNOP1_2	NA	NA	NA	NA
sgSMIM5_5	sgKNOP1_3	NA	NA	NA	NA
sgSMPD4_1	sgKNSTRN_4	NA	NA	NA	NA
sgSMPD4_4	sgKPNA1_1	NA	NA	NA	NA
sgSMPD4_5	sgKPNA2_2	NA	NA	NA	NA
sgSMPD4_6	sgKPNA2_5	NA	NA	NA	NA
sgSMR3B_5	sgKPNA3_4	NA	NA	NA	NA
sgSMS_1	sgKPNA4_5	NA	NA	NA	NA
sgSMS_2	sgKPNA5_3	NA	NA	NA	NA
sgSMS_5	sgKPNA7_2	NA	NA	NA	NA
sgSMU1_1	sgKRAS_5	NA	NA	NA	NA
sgSMU1_3	sgKRCC1_1	NA	NA	NA	NA
sgSMURF2_4	sgKREMEN2_3	NA	NA	NA	NA
sgSNRNP40_2	sgKRIT1_3	NA	NA	NA	NA
sgSNRNP40_4	sgKRR1_3	NA	NA	NA	NA
sgSNRPA1_3	sgKRT10_5	NA	NA	NA	NA
sgSNRPB2_1	sgKRT13_5	NA	NA	NA	NA
sgSNRPD1_2	sgKRT14_4	NA	NA	NA	NA
sgSNRPD1_3	sgKRT14_5	NA	NA	NA	NA
sgSNRPD1_4	sgKRT16_2	NA	NA	NA	NA
sgSNRPD1_5	sgKRT16_3	NA	NA	NA	NA
sgSNRPD2_1	sgKRT17_1	NA	NA	NA	NA
sgSNRPD2_2	sgKRT222_3	NA	NA	NA	NA
sgSNRPF_1	sgKRT25_4	NA	NA	NA	NA
sgSNRPF_4	sgKRT2_5	NA	NA	NA	NA
sgSNRPG_1	sgKRT31_1	NA	NA	NA	NA
sgSNRPN_2	sgKRT31_2	NA	NA	NA	NA
sgSNW1_4	sgKRT31_4	NA	NA	NA	NA
sgSNX25_2	sgKRT33A_3	NA	NA	NA	NA
sgSNX25_3	sgKRT33A_4	NA	NA	NA	NA
sgSNX5_4	sgKRT35_4	NA	NA	NA	NA
sgSNX6_2	sgKRT38_2	NA	NA	NA	NA
sgSNX6_4	sgKRT38_5	NA	NA	NA	NA
sgSOCS5_2	sgKRT5_1	NA	NA	NA	NA
sgSOCS5_3	sgKRT6A_2	NA	NA	NA	NA
sgSOCS5_4	sgKRT6A_3	NA	NA	NA	NA
sgSOCS5_5	sgKRT6B_2	NA	NA	NA	NA
sgSORD_1	sgKRT6C_1	NA	NA	NA	NA
sgSORD_2	sgKRT72_1	NA	NA	NA	NA
sgSORD_3	sgKRT72_3	NA	NA	NA	NA
sgSOX30_1	sgKRT74_3	NA	NA	NA	NA
sgSP3_4	sgKRT77_3	NA	NA	NA	NA
sgSPAG11A_1	sgKRT78_2	NA	NA	NA	NA
sgSPAG11A_2	sgKRT78_5	NA	NA	NA	NA
sgSPAG11A_3	sgKRT7_1	NA	NA	NA	NA
sgSPAG11A_4	sgKRT83_2	NA	NA	NA	NA
sgSPAG11B_1	sgKRT83_3	NA	NA	NA	NA
sgSPAG11B_2	sgKRT84_3	NA	NA	NA	NA
sgSPAG11B_3	sgKRT85_5	NA	NA	NA	NA
sgSPAG11B_4	sgKRT8_1	NA	NA	NA	NA
sgSPANXA2_1	sgKRT8_2	NA	NA	NA	NA
sgSPANXA2_2	sgKRT8_3	NA	NA	NA	NA
sgSPANXC_1	sgKRTAP1-1_4	NA	NA	NA	NA
sgSPANXD_1	sgKRTAP1-1_5	NA	NA	NA	NA
sgSPANXD_2	sgKRTAP1-3_2	NA	NA	NA	NA
sgSPANXN1_1	sgKRTAP1-4_4	NA	NA	NA	NA
sgSPANXN2_1	sgKRTAP1-5_3	NA	NA	NA	NA
sgSPANXN3_2	sgKRTAP10-10_1	NA	NA	NA	NA
sgSPCS2_2	sgKRTAP10-10_2	NA	NA	NA	NA
sgSPCS2_3	sgKRTAP10-10_3	NA	NA	NA	NA
sgSPCS2_4	sgKRTAP10-11_3	NA	NA	NA	NA
sgSPCS2_5	sgKRTAP10-12_2	NA	NA	NA	NA
sgSPIC_1	sgKRTAP10-3_3	NA	NA	NA	NA
sgSPIC_2	sgKRTAP10-5_1	NA	NA	NA	NA
sgSPIN2A_1	sgKRTAP10-9_1	NA	NA	NA	NA
sgSPIN2A_2	sgKRTAP10-9_2	NA	NA	NA	NA
sgSPIN2B_1	sgKRTAP12-2_3	NA	NA	NA	NA
sgSPIN2B_2	sgKRTAP12-2_4	NA	NA	NA	NA
sgSPOPL_2	sgKRTAP12-4_4	NA	NA	NA	NA
sgSPPL2A_1	sgKRTAP13-1_1	NA	NA	NA	NA
sgSPPL2A_3	sgKRTAP13-1_3	NA	NA	NA	NA
sgSPPL2A_5	sgKRTAP13-1_4	NA	NA	NA	NA
sgSPRR1A_2	sgKRTAP13-2_2	NA	NA	NA	NA
sgSPRR1A_3	sgKRTAP13-2_3	NA	NA	NA	NA
sgSPRR1A_4	sgKRTAP13-4_1	NA	NA	NA	NA
sgSPRR1B_3	sgKRTAP15-1_1	NA	NA	NA	NA
sgSPRY3_1	sgKRTAP17-1_2	NA	NA	NA	NA
sgSPRY3_2	sgKRTAP17-1_3	NA	NA	NA	NA
sgSPRY3_3	sgKRTAP17-1_4	NA	NA	NA	NA
sgSPRY3_5	sgKRTAP17-1_5	NA	NA	NA	NA
sgSREK1IP1_1	sgKRTAP19-1_1	NA	NA	NA	NA
sgSREK1IP1_4	sgKRTAP19-1_2	NA	NA	NA	NA
sgSRP14_2	sgKRTAP19-1_4	NA	NA	NA	NA
sgSRP14_3	sgKRTAP19-1_5	NA	NA	NA	NA
sgSRP19_1	sgKRTAP19-2_1	NA	NA	NA	NA
sgSRP19_2	sgKRTAP19-3_1	NA	NA	NA	NA
sgSRP19_6	sgKRTAP19-4_1	NA	NA	NA	NA
sgSRP72_2	sgKRTAP19-4_2	NA	NA	NA	NA
sgSRP9_1	sgKRTAP19-4_3	NA	NA	NA	NA
sgSRP9_2	sgKRTAP19-5_1	NA	NA	NA	NA
sgSRP9_3	sgKRTAP19-5_2	NA	NA	NA	NA
sgSRPK2_1	sgKRTAP19-5_3	NA	NA	NA	NA
sgSRPK2_2	sgKRTAP19-7_1	NA	NA	NA	NA
sgSRPK2_3	sgKRTAP19-7_3	NA	NA	NA	NA
sgSRSF10_2	sgKRTAP19-8_1	NA	NA	NA	NA
sgSRSF10_5	sgKRTAP20-1_2	NA	NA	NA	NA
sgSRSF3_3	sgKRTAP21-1_2	NA	NA	NA	NA
sgSRSF6_3	sgKRTAP21-1_3	NA	NA	NA	NA
sgSRSF6_5	sgKRTAP21-2_1	NA	NA	NA	NA
sgSRSF9_4	sgKRTAP21-2_3	NA	NA	NA	NA
sgSSBP3_1	sgKRTAP21-2_4	NA	NA	NA	NA
sgSSBP3_3	sgKRTAP22-1_1	NA	NA	NA	NA
sgSSBP4_5	sgKRTAP29-1_2	NA	NA	NA	NA
sgSSB_2	sgKRTAP3-1_3	NA	NA	NA	NA
sgSSB_3	sgKRTAP3-2_1	NA	NA	NA	NA
sgSSB_4	sgKRTAP3-2_2	NA	NA	NA	NA
sgSSNA1_1	sgKRTAP3-3_2	NA	NA	NA	NA
sgSSNA1_2	sgKRTAP4-11_1	NA	NA	NA	NA
sgSSX1_2	sgKRTAP4-11_2	NA	NA	NA	NA
sgSSX2B_1	sgKRTAP4-11_4	NA	NA	NA	NA
sgSSX2_1	sgKRTAP4-12_1	NA	NA	NA	NA
sgSSX2_2	sgKRTAP4-2_1	NA	NA	NA	NA
sgSSX2_3	sgKRTAP4-2_2	NA	NA	NA	NA
sgSSX3_1	sgKRTAP4-2_3	NA	NA	NA	NA
sgSSX4B_1	sgKRTAP4-5_1	NA	NA	NA	NA
sgSSX4_1	sgKRTAP4-5_2	NA	NA	NA	NA
sgSSX4_2	sgKRTAP4-5_3	NA	NA	NA	NA
sgSSX4_3	sgKRTAP4-7_3	NA	NA	NA	NA
sgSSX5_1	sgKRTAP4-9_1	NA	NA	NA	NA
sgSSX5_2	sgKRTAP4-9_2	NA	NA	NA	NA
sgSSX5_3	sgKRTAP5-11_2	NA	NA	NA	NA
sgSSX5_5	sgKRTAP5-2_4	NA	NA	NA	NA
sgSSX7_2	sgKRTAP5-3_1	NA	NA	NA	NA
sgST3GAL1_1	sgKRTAP5-3_3	NA	NA	NA	NA
sgST3GAL1_4	sgKRTAP5-6_2	NA	NA	NA	NA
sgST6GALNAC4_1	sgKRTAP5-6_3	NA	NA	NA	NA
sgSTARD5_1	sgKRTAP5-7_1	NA	NA	NA	NA
sgSTAU2_5	sgKRTAP5-8_2	NA	NA	NA	NA
sgSTEAP1B_2	sgKRTAP5-9_1	NA	NA	NA	NA
sgSTEAP1_1	sgKRTAP6-1_3	NA	NA	NA	NA
sgSTEAP1_2	sgKRTAP6-1_4	NA	NA	NA	NA
sgSTEAP1_4	sgKRTAP9-1_3	NA	NA	NA	NA
sgSTEAP1_5	sgKRTAP9-2_1	NA	NA	NA	NA
sgSTMN1_1	sgKRTAP9-3_1	NA	NA	NA	NA
sgSTMN3_1	sgKRTAP9-9_1	NA	NA	NA	NA
sgSTRADB_1	sgKRTAP9-9_2	NA	NA	NA	NA
sgSTRADB_4	sgKRTAP9-9_3	NA	NA	NA	NA
sgSTRAP_1	sgKRTAP9-9_4	NA	NA	NA	NA
sgSTRC_1	sgKRTCAP2_4	NA	NA	NA	NA
sgSTRC_2	sgKRTCAP3_1	NA	NA	NA	NA
sgSTRC_3	sgLAGE3_1	NA	NA	NA	NA
sgSTRC_4	sgLAIR2_2	NA	NA	NA	NA
sgSTRC_5	sgLALBA_2	NA	NA	NA	NA
sgSTX18_1	sgLAMB1_4	NA	NA	NA	NA
sgSTX18_2	sgLAMB4_5	NA	NA	NA	NA
sgSTX18_5	sgLAMP2_1	NA	NA	NA	NA
sgSTX8_3	sgLAMP5_3	NA	NA	NA	NA
sgSUCLA2_4	sgLAMTOR3_5	NA	NA	NA	NA
sgSUCLA2_5	sgLANCL2_4	NA	NA	NA	NA
sgSUCLG2_5	sgLANCL3_2	NA	NA	NA	NA
sgSUDS3_3	sgLAPTM4A_3	NA	NA	NA	NA
sgSUDS3_5	sgLAPTM4B_4	NA	NA	NA	NA
sgSUGP1_1	sgLARP4_1	NA	NA	NA	NA
sgSUGT1_2	sgLARP4_4	NA	NA	NA	NA
sgSUGT1_3	sgLARP4_5	NA	NA	NA	NA
sgSULT1A1_4	sgLARP6_4	NA	NA	NA	NA
sgSULT1A2_2	sgLARP7_4	NA	NA	NA	NA
sgSUMO1_4	sgLAYN_3	NA	NA	NA	NA
sgSUMO1_6	sgLCE1A_2	NA	NA	NA	NA
sgSUPT4H1_2	sgLCE1B_2	NA	NA	NA	NA
sgSUZ12_2	sgLCE1B_3	NA	NA	NA	NA
sgSUZ12_3	sgLCE1C_1	NA	NA	NA	NA
sgSVIP_3	sgLCE1F_2	NA	NA	NA	NA
sgSYNCRIP_2	sgLCE1F_3	NA	NA	NA	NA
sgSYNCRIP_4	sgLCE2A_2	NA	NA	NA	NA
sgSYNGR2_3	sgLCE2A_3	NA	NA	NA	NA
sgSYT15_1	sgLCE2A_4	NA	NA	NA	NA
sgSYT15_3	sgLCE2B_2	NA	NA	NA	NA
sgSYT15_4	sgLCE2C_1	NA	NA	NA	NA
sgSYT15_5	sgLCE2C_2	NA	NA	NA	NA
sgSZRD1_4	sgLCE2D_1	NA	NA	NA	NA
sgTACC1_3	sgLCE3A_1	NA	NA	NA	NA
sgTACC1_4	sgLCE3A_5	NA	NA	NA	NA
sgTAF5L_3	sgLCE3B_2	NA	NA	NA	NA
sgTAF5L_4	sgLCE3B_5	NA	NA	NA	NA
sgTAF9B_3	sgLCE3C_3	NA	NA	NA	NA
sgTAGLN2_1	sgLCE4A_1	NA	NA	NA	NA
sgTAGLN2_4	sgLCE4A_5	NA	NA	NA	NA
sgTAGLN2_5	sgLCE5A_2	NA	NA	NA	NA
sgTARBP2_3	sgLCE5A_3	NA	NA	NA	NA
sgTARDBP_3	sgLCMT1_2	NA	NA	NA	NA
sgTAS2R31_4	sgLCN10_4	NA	NA	NA	NA
sgTASP1_1	sgLCN1_3	NA	NA	NA	NA
sgTASP1_2	sgLCN1_4	NA	NA	NA	NA
sgTATDN1_5	sgLCN2_1	NA	NA	NA	NA
sgTBC1D26_1	sgLCN2_2	NA	NA	NA	NA
sgTBC1D26_2	sgLCN9_4	NA	NA	NA	NA
sgTBC1D26_5	sgLCORL_3	NA	NA	NA	NA
sgTBC1D28_2	sgLDHAL6B_5	NA	NA	NA	NA
sgTBC1D28_3	sgLDHA_2	NA	NA	NA	NA
sgTBC1D3F_1	sgLDHB_1	NA	NA	NA	NA
sgTBCA_2	sgLDLRAD1_1	NA	NA	NA	NA
sgTBCA_3	sgLDLRAD1_3	NA	NA	NA	NA
sgTBCA_4	sgLDLRAD1_8	NA	NA	NA	NA
sgTBCA_5	sgLEAP2_3	NA	NA	NA	NA
sgTBL1XR1_2	sgLEAP2_5	NA	NA	NA	NA
sgTCEA1_1	sgLECT2_3	NA	NA	NA	NA
sgTCEA1_3	sgLEFTY1_3	NA	NA	NA	NA
sgTCEA1_5	sgLEFTY2_2	NA	NA	NA	NA
sgTCEAL3_1	sgLEKR1_3	NA	NA	NA	NA
sgTCEAL3_3	sgLEMD1_6	NA	NA	NA	NA
sgTCEAL3_4	sgLEMD2_5	NA	NA	NA	NA
sgTCEAL5_2	sgLEPREL4_3	NA	NA	NA	NA
sgTCEAL5_4	sgLETMD1_3	NA	NA	NA	NA
sgTCEB1_2	sgLGALS13_1	NA	NA	NA	NA
sgTCEB2_2	sgLGALS13_5	NA	NA	NA	NA
sgTCEB2_3	sgLGALS16_3	NA	NA	NA	NA
sgTCP11X2_1	sgLGALS16_5	NA	NA	NA	NA
sgTCP11X2_2	sgLGALS7_3	NA	NA	NA	NA
sgTCP11X2_3	sgLGALS8_3	NA	NA	NA	NA
sgTCP11X2_4	sgLGALS9_2	NA	NA	NA	NA
sgTCP11X2_5	sgLGALS9_5	NA	NA	NA	NA
sgTCP1_2	sgLIG4_2	NA	NA	NA	NA
sgTCP1_4	sgLILRA1_1	NA	NA	NA	NA
sgTDGF1_1	sgLILRA3_1	NA	NA	NA	NA
sgTDGF1_2	sgLILRA3_4	NA	NA	NA	NA
sgTDGF1_4	sgLILRA4_3	NA	NA	NA	NA
sgTDG_4	sgLILRA5_2	NA	NA	NA	NA
sgTDG_5	sgLILRA5_5	NA	NA	NA	NA
sgTEC_4	sgLILRA5_6	NA	NA	NA	NA
sgTERF1_1	sgLILRA5_8	NA	NA	NA	NA
sgTET1_3	sgLILRB1_1	NA	NA	NA	NA
sgTEX28_1	sgLILRB1_2	NA	NA	NA	NA
sgTEX28_2	sgLILRB1_6	NA	NA	NA	NA
sgTEX28_3	sgLILRB2_7	NA	NA	NA	NA
sgTEX28_4	sgLILRB2_9	NA	NA	NA	NA
sgTEX28_5	sgLIMK2_5	NA	NA	NA	NA
sgTEX9_5	sgLIN28A_1	NA	NA	NA	NA
sgTGIF2LX_1	sgLIN7B_2	NA	NA	NA	NA
sgTGIF2LX_2	sgLIN9_3	NA	NA	NA	NA
sgTGIF2LX_3	sgLIPF_2	NA	NA	NA	NA
sgTGIF2LY_1	sgLIPK_4	NA	NA	NA	NA
sgTGIF2LY_2	sgLIPT1_4	NA	NA	NA	NA
sgTHAP1_3	sgLITAF_2	NA	NA	NA	NA
sgTHAP5_1	sgLLPH_2	NA	NA	NA	NA
sgTHAP5_2	sgLMAN2L_1	NA	NA	NA	NA
sgTHAP5_3	sgLMCD1_3	NA	NA	NA	NA
sgTHAP5_4	sgLMO1_5	NA	NA	NA	NA
sgTHAP5_5	sgLMO3_1	NA	NA	NA	NA
sgTHEM4_1	sgLMO3_3	NA	NA	NA	NA
sgTHEM4_3	sgLMOD3_3	NA	NA	NA	NA
sgTHEM4_4	sgLNX1_1	NA	NA	NA	NA
sgTHOC3_2	sgLPAR4_1	NA	NA	NA	NA
sgTHOC3_3	sgLPCAT2_2	NA	NA	NA	NA
sgTHOC3_4	sgLPCAT3_1	NA	NA	NA	NA
sgTHOC3_5	sgLPGAT1_1	NA	NA	NA	NA
sgTHRAP3_3	sgLPGAT1_3	NA	NA	NA	NA
sgTHUMPD1_1	sgLPPR5_5	NA	NA	NA	NA
sgTHUMPD1_2	sgLRCH1_1	NA	NA	NA	NA
sgTIGD1_2	sgLRG1_4	NA	NA	NA	NA
sgTIMM23_1	sgLRIF1_8	NA	NA	NA	NA
sgTIMM23_2	sgLRIF1_9	NA	NA	NA	NA
sgTIMM23_5	sgLRIG3_5	NA	NA	NA	NA
sgTIMM8A_2	sgLRIT1_1	NA	NA	NA	NA
sgTIMM8A_3	sgLRMP_4	NA	NA	NA	NA
sgTIMM8A_4	sgLRP3_5	NA	NA	NA	NA
sgTIMM8A_5	sgLRRC18_5	NA	NA	NA	NA
sgTIMM8B_1	sgLRRC19_1	NA	NA	NA	NA
sgTIMM8B_3	sgLRRC19_2	NA	NA	NA	NA
sgTIMM9_4	sgLRRC23_2	NA	NA	NA	NA
sgTIMP4_4	sgLRRC23_4	NA	NA	NA	NA
sgTIPIN_2	sgLRRC23_5	NA	NA	NA	NA
sgTIPIN_3	sgLRRC24_2	NA	NA	NA	NA
sgTLK1_1	sgLRRC25_4	NA	NA	NA	NA
sgTLK1_4	sgLRRC2_1	NA	NA	NA	NA
sgTLK1_5	sgLRRC32_5	NA	NA	NA	NA
sgTLK2_1	sgLRRC34_1	NA	NA	NA	NA
sgTLK2_2	sgLRRC37B_1	NA	NA	NA	NA
sgTLK2_3	sgLRRC37B_4	NA	NA	NA	NA
sgTLK2_4	sgLRRC39_4	NA	NA	NA	NA
sgTLK2_5	sgLRRC46_1	NA	NA	NA	NA
sgTMA16_1	sgLRRC48_4	NA	NA	NA	NA
sgTMA7_1	sgLRRC48_5	NA	NA	NA	NA
sgTMCC1_3	sgLRRC55_4	NA	NA	NA	NA
sgTMEM141_3	sgLRRC58_3	NA	NA	NA	NA
sgTMEM14B_1	sgLRRC59_3	NA	NA	NA	NA
sgTMEM14B_3	sgLRRC61_2	NA	NA	NA	NA
sgTMEM14B_4	sgLRRC66_4	NA	NA	NA	NA
sgTMEM14B_5	sgLRRC8E_2	NA	NA	NA	NA
sgTMEM14B_6	sgLRRD1_1	NA	NA	NA	NA
sgTMEM14B_7	sgLRRD1_3	NA	NA	NA	NA
sgTMEM161B_2	sgLRRFIP1_1	NA	NA	NA	NA
sgTMEM161B_5	sgLRRFIP1_3	NA	NA	NA	NA
sgTMEM167A_2	sgLRRFIP1_4	NA	NA	NA	NA
sgTMEM167A_5	sgLRRIQ3_3	NA	NA	NA	NA
sgTMEM183A_3	sgLRRK2_1	NA	NA	NA	NA
sgTMEM183A_5	sgLRRTM2_4	NA	NA	NA	NA
sgTMEM185A_1	sgLRSAM1_2	NA	NA	NA	NA
sgTMEM186_1	sgLRTM1_5	NA	NA	NA	NA
sgTMEM230_2	sgLSM14A_3	NA	NA	NA	NA
sgTMEM230_3	sgLSM14A_4	NA	NA	NA	NA
sgTMEM230_4	sgLSM1_3	NA	NA	NA	NA
sgTMEM230_5	sgLSM2_1	NA	NA	NA	NA
sgTMEM230_6	sgLSM5_4	NA	NA	NA	NA
sgTMEM230_7	sgLSM6_5	NA	NA	NA	NA
sgTMEM231_1	sgLSM7_4	NA	NA	NA	NA
sgTMEM233_1	sgLSP1_5	NA	NA	NA	NA
sgTMEM242_3	sgLSR_3	NA	NA	NA	NA
sgTMEM242_4	sgLST1_6	NA	NA	NA	NA
sgTMEM251_4	sgLTA4H_4	NA	NA	NA	NA
sgTMEM251_5	sgLTA_1	NA	NA	NA	NA
sgTMEM47_5	sgLTA_5	NA	NA	NA	NA
sgTMEM50B_2	sgLTBP1_5	NA	NA	NA	NA
